"","Pnt_ID","Serial","DateTime","Micro_1","Breed_Col","bpmTempC","dwsTempOut","ModTempC"
"3504","3504","245747",2021-06-22 13:45:00,"Shade - Partial","",41.8884017761226,33.2364126959047,46.3610168959525
"3506","3506","252881",2021-06-22 13:48:00,"Shade - Full","",40.1252353011729,33.2590949119151,50.3436404481642
"3511","3511","245762a",2021-06-22 14:00:00,"Shade - Full","",42.625461498999,33.3333333333333,46.6371086678278
"3513","3513","245753",2021-06-22 14:04:00,"Burrow","",34.0862094631449,33.3524301312481,52.3360558785421
"3518","3518","229063",2021-06-22 14:27:00,"Burrow","",32.9607201094928,33.4122698932229,50.2612298271087
"3519","3519","245748",2021-06-22 14:33:00,"Burrow","",38.710889327143,33.4150745862297,52.3442937874092
"3520","3520","245745",2021-06-22 14:38:00,"Shade - Full","Moderate",42.3174183825887,33.4137531324099,48.3451761090788
"3522","3522","245744",2021-06-22 14:42:00,"Shade - Full","Can?t tell",39.1212537172463,33.4104135382261,47.7390031315271
"3525","3525","245742",2021-06-22 14:48:00,"Shade - Full","Can?t tell",40.8911322471925,33.4017873500916,47.5546493965453
"3533","3533","245761",2021-06-22 15:09:00,"Shade - Full","Can?t tell",40.5955929520967,33.3410740518614,44.2551772068267
"3534","3534","229070a",2021-06-22 15:17:00,"Burrow","",35.0244636960596,33.3071460605789,50.3249718850558
"3535","3535","252881",2021-06-22 15:20:00,"Shade - Full","Can?t tell",41.2396518130998,33.2931066952838,48.4172903385088
"3536","3536","229079",2021-06-22 15:24:00,"Shade - Full","",20.7194737060749,33.2733580084518,46.9366211260494
"3538","3538","245762a",2021-06-22 15:29:00,"Shade - Partial","Can?t tell",42.625461498999,33.247129896148,47.236133757957
"3541","3541","245748",2021-06-22 15:35:00,"Burrow","",40.7740626541355,33.2136001697193,50.8499404626701
"3543","3543","245744",2021-06-22 15:39:00,"Shade - Full","",40.0385983930137,33.1901257998935,48.1108319090961
"3550","3550","229063",2021-06-23 08:14:00,"Burrow","",32.9607201094928,18.5128246107067,26.0942236672532
"3551","3551","245748",2021-06-23 08:19:00,"Burrow","",26.897129257396,18.9618797886744,24.3794556996894
"3552","3552","229079",2021-06-23 08:24:00,"Open","",20.7194737060749,19.4135323832665,29.331613578295
"3553","3553","245744",2021-06-23 08:26:00,"Open","Can?t tell",31.6706310314852,19.5946972922598,23.9407652934413
"3557","3557","252886",2021-06-23 08:35:00,"Burrow","",27.9588446770195,20.4113960769225,31.4848851347659
"3560","3560","229078",2021-06-23 08:39:00,"Burrow","",27.9814497578129,20.7741012070398,30.9255019957355
"3563","3563","229069",2021-06-23 08:46:00,"Burrow","",32.4167141861239,21.4063843725804,31.3300244194233
"3567","3567","245761",2021-06-23 08:55:00,"Open","Can?t tell",34.9231625742043,22.210906725554,33.0010611151194
"3568","3568","245745",2021-06-23 09:03:00,"Open","",39.2738733824132,22.9137515076898,33.6873843225432
"3570","3570","252881",2021-06-23 09:08:00,"Open","",37.8990670276178,23.3452558101363,32.5598060824793
"3576","3576","245762a",2021-06-23 09:21:00,"Open","Can?t tell",36.3956412266687,24.4310912549503,36.8468631081924
"3579","3579","245753",2021-06-23 09:28:00,"Burrow","",29.8822197665802,24.9895338208704,36.002988156564
"3582","3582","245747",2021-06-23 09:48:00,"Burrow","",28.8825202879883,26.4551565063231,38.3180856087016
"3590","3590","245752",2021-06-23 10:09:00,"Burrow","",31.0808699400085,27.7335094759925,38.5317875569091
"3591","3591","252883",2021-06-23 10:11:00,"Burrow","",28.7008743641143,27.8397692571953,41.6209484810911
"3595","3595","245742",2021-06-23 10:21:00,"Open","Can?t tell",43.9996957210492,28.3329977684204,44.5859895764269
"3596","3596","245741",2021-06-23 10:27:00,"Open","",43.5371125937123,28.5998999932216,42.9773002791998
"3599","3599","229063",2021-06-23 10:32:00,"Burrow","",32.9607201094928,28.8066340364799,44.5969528758839
"3600","3600","245748",2021-06-23 10:35:00,"Burrow","",28.7918046289611,28.9241067167625,42.0518779392199
"3607","3607","245744",2021-06-23 10:51:00,"Open","",41.830369147433,29.4734378428732,41.7569882067226
"3609","3609","252886",2021-06-23 10:56:00,"Burrow","",31.2385363592782,29.6205157813323,46.8016846965102
"3611","3611","229078",2021-06-23 11:01:00,"Burrow","",31.2131830791025,29.7569544958322,43.9880310613143
"3612","3612","229070a",2021-06-23 11:02:00,"Burrow","",33.8881167168433,29.7830198227351,46.5492699531203
"3613","3613","229069",2021-06-23 11:08:00,"Burrow","",30.9873302217995,29.9312694570592,43.8266833817151
"3614","3614","245761",2021-06-23 11:16:00,"Open","Can?t tell",38.8125827605534,30.1086047135319,43.8923251340176
"3615","3615","252881",2021-06-23 11:30:00,"Open","Can?t tell",43.4887429668405,30.3701253831976,45.283555350191
"3616","3616","229079",2021-06-23 11:31:00,"Shade - Full","",20.7194737060749,30.3867118202392,40.9573853489775
"3621","3621","245762a",2021-06-23 11:44:00,"Burrow","",35.3936662205037,30.5811249380288,48.2146306211891
"3624","3624","245753",2021-06-23 11:50:00,"Burrow","",34.0862094631449,30.6594438346404,49.2958106843444
"3629","3629","245745",2021-06-23 12:09:00,"Shade - Full","",40.2856155276037,30.874300157636,42.3026098005084
"3639","3639","245752",2021-06-23 12:37:00,"Burrow","",31.0808699400085,31.1269916606129,46.8746660912646
"3640","3640","252883",2021-06-23 12:39:00,"Burrow","",40.0587244627577,31.1427370720101,46.5100467807346
"3642","3642","245747",2021-06-23 12:41:00,"Burrow","",30.4891550315292,31.1582248224082,46.3679093951261
"3643","3643","245742",2021-06-23 12:45:00,"Burrow","",40.8911322471925,31.1884644926244,48.7688411962675
"3644","3644","245741",2021-06-23 12:56:00,"Shade - Full","",40.4107838423227,31.2671075240865,45.0291980591508
"3646","3646","229063",2021-06-23 13:00:00,"Burrow","",32.9607201094928,31.2942833783235,48.5115928838294
"3649","3649","245748",2021-06-23 13:05:00,"Burrow","",34.3726973681359,31.3273611392665,49.6063543873565
"3651","3651","245744",2021-06-23 13:10:00,"Open","Can?t tell",40.0385983930137,31.3595831774512,47.2358267246793
"3654","3654","252886",2021-06-23 13:15:00,"Burrow","",35.1009561638081,31.39109461951,47.6112218597581
"3656","3656","229078",2021-06-23 13:19:00,"Burrow","",32.5697591613164,31.415889669043,46.0927286566155
"3660","3660","229069",2021-06-23 13:26:00,"Burrow","",32.4167141861239,31.4586336777186,45.273893201388
"3661","3661","245761",2021-06-23 13:32:00,"Shade - Partial","Can?t tell",40.5955929520967,31.4948722484617,44.7760239151165
"3662","3662","229070a",2021-06-23 13:33:00,"Burrow","",35.0244636960596,31.5008951522238,49.5240180769802
"3663","3663","252881",2021-06-23 13:41:00,"Shade - Full","Can?t tell",37.8990670276178,31.549113967807,46.8930482038422
"3664","3664","245762a",2021-06-23 13:54:00,"Burrow","",37.3542541807036,31.6287666455027,47.7896882040214
"3665","3665","245753",2021-06-23 14:01:00,"Burrow","",34.0862094631449,31.673079882621,50.3424807787901
"3666","3666","229079",2021-06-23 14:03:00,"Shade - Partial","",20.7194737060749,31.6859908272239,45.3237303626108
"3677","3677","245745",2021-06-23 14:42:00,"Shade - Full","",41.2993775280603,31.948054882104,47.4274468562891
"3679","3679","245752",2021-06-23 14:45:00,"Burrow","",31.0808699400085,31.9680163924548,47.3214224415879
"3680","3680","252883",2021-06-23 14:47:00,"Burrow","",44.5564037476182,31.981228335187,47.1513470174002
"3684","3684","245742",2021-06-23 14:54:00,"Burrow","",41.9192792176199,32.0267294470232,49.3316728247544
"3691","3691","245741",2021-06-23 15:20:00,"Shade - Full","",38.3486853162381,32.1801809942626,44.6607108641839
"3702","3702","245745",2021-06-24 08:55:00,"Open","",34.0544506697936,22.7518707972731,32.8959199710363
"3703","3703","245753",2021-06-24 08:58:00,"Burrow","",28.1044596765518,22.8476782466065,32.2503136453105
"3709","3709","229069",2021-06-24 09:12:00,"Burrow","",30.9873302217995,23.2575039538808,33.9915425218141
"3712","3712","245761",2021-06-24 09:19:00,"Open","Can?t tell",35.9582369498507,23.4418888431105,34.7672015222123
"3716","3716","229078",2021-06-24 09:27:00,"Burrow","",29.7008592094851,23.6383182357371,35.0746981304466
"3717","3717","229070a",2021-06-24 09:30:00,"Burrow","",33.8881167168433,23.7084679273692,35.426835628062
"3718","3718","252886",2021-06-24 09:33:00,"Burrow","",27.9588446770195,23.7768805817803,29.6294857454872
"3719","3719","245748",2021-06-24 09:38:00,"Burrow","",30.4229281064455,23.887352792004,31.574204002686
"3720","3720","245741",2021-06-24 09:38:00,"Open","",38.3486853162381,23.887352792004,36.2258961627712
"3724","3724","245762a",2021-06-24 09:48:00,"Open","Can?t tell",36.3956412266687,24.0968985609024,37.3150476791223
"3731","3731","229063",2021-06-24 10:06:00,"Burrow","",32.9607201094928,24.4474687258107,38.1885297340912
"3732","3732","245744",2021-06-24 10:12:00,"Open","Can?t tell",40.0385983930137,24.5596985917947,36.8621552468785
"3733","3733","229079",2021-06-24 10:17:00,"Open","",20.7194737060749,24.6520993487099,35.6179091497448
"3734","3734","245752",2021-06-24 10:20:00,"Burrow","",31.0808699400085,24.7071683925576,39.3296030675347
"3736","3736","252883",2021-06-24 10:23:00,"Burrow","",28.7008743641143,24.7620290742557,39.6000596366901
"3739","3739","245742",2021-06-24 10:30:00,"Open","Can?t tell",37.832063314201,24.8895496503359,39.9431072283267
"3744","3744","252881",2021-06-24 10:42:00,"Open","Can?t tell",37.8990670276178,25.1083461927371,39.6186912967133
"3748","3748","245747",2021-06-24 11:02:00,"Open","",38.75389927,25.4823888794024,40.4652259101759
"3749","3749","245744",2021-06-24 11:04:00,"Open","Can?t tell",35.1900497963621,25.5209685122047,42.9049406739686
"3752","3752","245742",2021-06-24 11:10:00,"Open","",36.8061825665729,25.6384661050966,35.9272266246284
"3758","3758","245761",2021-06-24 11:26:00,"Open","",36.9439010144388,25.9676851236282,42.3602777069914
"3761","3761","252881",2021-06-24 11:31:00,"Open","",40.1252353011729,26.0763116823778,42.2780834757748
"3763","3763","245762a",2021-06-24 11:38:00,"Open","",36.3956412266687,26.2338191953567,42.5929729009767
"3764","3764","245745",2021-06-24 12:12:00,"Open","",39.2738733824132,27.1100881693334,42.527175707755
"3765","3765","245741",2021-06-24 12:12:00,"Shade - Partial","",39.3793589254996,27.1100881693334,42.6250531487392
"3785","3785","245747",2021-06-24 12:48:00,"Shade - Partial","Moderate",37.6998347708605,28.2104429670625,44.4796162166213
"3788","3788","229079",2021-06-24 12:55:00,"Open","",20.7194737060749,28.4327785203614,44.1379186405265
"3805","3805","245752",2021-06-24 13:21:00,"Burrow","",31.0808699400085,29.2480117798696,45.0237004093803
"3807","3807","245742",2021-06-24 13:25:00,"Shade - Full","",36.8061825665729,29.3693671380256,46.4270867699894
"3809","3809","252886",2021-06-24 13:31:00,"Burrow","",35.1009561638081,29.5481101370945,41.2417140080962
"3810","3810","229078",2021-06-24 13:38:00,"Burrow","",32.5697591613164,29.7507531426187,44.947496287703
"3811","3811","245762a",2021-06-24 13:42:00,"Shade - Full","",40.0605066219359,29.8632655391298,45.498648894482
"3812","3812","229069",2021-06-24 13:49:00,"Burrow","",34.8813822298518,30.0536090470495,45.4919596482235
"3813","3813","245761",2021-06-24 13:52:00,"Open","",42.3309689059251,30.13238713944,44.1117403728919
"3814","3814","252881",2021-06-24 13:59:00,"Shade - Full","",39.0134869390905,30.3089819584402,45.6263436385214
"3815","3815","245753",2021-06-24 14:05:00,"Burrow","",32.8278979446466,30.4516588808687,49.2745612599479
"3816","3816","245745",2021-06-24 14:07:00,"Open","",44.3709873057672,30.4973949280636,47.4964093242152
"3817","3817","245748",2021-06-24 14:10:00,"Burrow","",31.8632005713024,30.5643025460862,46.9102938250917
"3822","3822","245744",2021-06-24 14:21:00,"Shade - Full","",38.1843415764095,30.7924039235875,44.0940990244534
"3824","3824","252883",2021-06-24 14:26:00,"Burrow","",40.0587244627577,30.8872549378179,46.497614355855
"3828","3828","229063",2021-06-24 14:34:00,"Burrow","",32.9607201094928,31.0277285335325,45.3243952027093
"3831","3831","229070a",2021-06-24 14:50:00,"Burrow","",35.0244636960596,31.2678571834957,45.5611272543961
"3832","3832","245747",2021-06-24 14:57:00,"Shade - Full","Moderate",40.8439671727976,31.3561850308241,45.0205747954508
"3833","3833","245741",2021-06-24 14:58:00,"Shade - Partial","",40.4107838423227,31.3679869012789,47.1247308338997
"3854","3854","245742",2021-06-24 15:30:00,"Shade - Full","",37.832063314201,31.6411461323247,42.5139881504405
"3855","3855","245744",2021-06-24 15:34:00,"Shade - Full","",37.222225049741,31.6614525734657,42.6815986449178
"3856","3856","229079",2021-06-24 15:36:00,"Shade - Full","",20.7194737060749,31.6704878177421,43.2058457297407
"3861","3861","245762a",2021-06-24 15:50:00,"Shade - Full","",37.3542541807036,31.7132117456809,45.0282177410667
"3865","3865","252881",2021-06-24 15:58:00,"Shade - Full","",37.8990670276178,31.7218267069718,42.4048382313435
"3867","3867","245761",2021-06-24 16:03:00,"Shade - Partial","",39.7119140882737,31.7215084994554,43.4334947636949
"3870","3870","245747",2021-06-25 08:05:00,"Shade - Partial","",33.2001078936108,22.9532694821453,29.8114459145916
"3875","3875","229069",2021-06-25 08:20:00,"Burrow","",29.3761320150132,23.5550491564078,31.2285709664832
"3880","3880","245761",2021-06-25 08:30:00,"Open","Can?t tell",38.8125827605534,23.889108793076,32.6938427976761
"3883","3883","252881",2021-06-25 08:40:00,"Open","Can?t tell",36.7740478435037,24.1778747028825,33.6299975867375
"3884","3884","245741",2021-06-25 08:49:00,"Open","",36.2669430982351,24.4049941567259,33.3820965112477
"3886","3886","245762a",2021-06-25 08:52:00,"Open","Can?t tell",35.3936662205037,24.4747529962455,34.6792784142907
"3888","3888","245753",2021-06-25 08:56:00,"Burrow","",28.1044596765518,24.5636769303848,33.7278240762758
"3891","3891","245748",2021-06-25 09:01:00,"Burrow","",28.7918046289611,24.6689106819042,30.9278247641991
"3893","3893","229063",2021-06-25 09:04:00,"Burrow","",32.9607201094928,24.7292388952964,35.2897101677084
"3897","3897","245744",2021-06-25 09:15:00,"Open","Can?t tell",40.9405941813078,24.9359128653704,31.1390538873443
"3900","3900","229079",2021-06-25 09:48:00,"Open","",20.7194737060749,25.5009106413611,37.2405803945636
"3903","3903","245752",2021-06-25 09:55:00,"Burrow","",31.0808699400085,25.6272996956169,34.3740568383847
"3905","3905","252883",2021-06-25 09:57:00,"Burrow","",28.7008743641143,25.6647393836076,38.311178696869
"3908","3908","245742",2021-06-25 10:03:00,"Open","Can?t tell",36.8061825665729,25.7814219645017,39.0230483610612
"3912","3912","252886",2021-06-25 10:14:00,"Burrow","",29.7120810494118,26.0124292650331,41.4894207016463
"3915","3915","229070a",2021-06-25 10:19:00,"Burrow","",33.8881167168433,26.1240222976851,38.3106368018887
"3916","3916","245745",2021-06-25 10:27:00,"Open","None",39.2738733824132,26.310066034797,39.4975607647326
"3917","3917","229078",2021-06-25 10:27:00,"Burrow","",29.7008592094851,26.310066034797,40.120261354689
"3928","3928","245747",2021-06-25 11:08:00,"Open","",36.6305341119507,27.3617389813712,43.6681561392184
"3929","3929","229069",2021-06-25 11:09:00,"Burrow","",30.9873302217995,27.3885407701211,42.1926144238793
"3931","3931","245761",2021-06-25 11:12:00,"Open","Can?t tell",35.9582369498507,27.4690431913524,41.8771149432034
"3935","3935","252881",2021-06-25 11:22:00,"Open","Can?t tell",41.2396518130998,27.7376545446942,42.4300070584571
"3938","3938","245762a",2021-06-25 11:29:00,"Shade - Partial","Can?t tell",36.3956412266687,27.9249076643817,42.5199748790734
"3940","3940","245753",2021-06-25 11:31:00,"Burrow","",31.4395969569273,27.9781445054122,47.3538262647795
"3944","3944","245741",2021-06-25 11:48:00,"Shade - Partial","Moderate",37.3136747020353,28.422313447322,42.5973442546832
"3953","3953","245748",2021-06-25 12:13:00,"Burrow","",30.4229281064455,29.0297707310892,46.5866369780779
"3955","3955","229063",2021-06-25 12:16:00,"Burrow","",32.9607201094928,29.0982013450346,46.5024016044437
"3957","3957","245744",2021-06-25 12:20:00,"Open","Can?t tell",37.222225049741,29.1880324149039,43.4304319070357
"3958","3958","245752",2021-06-25 12:27:00,"Burrow","",35.8838831636835,29.3415007995361,44.6613107493932
"3959","3959","252883",2021-06-25 12:29:00,"Burrow","",35.5720696328639,29.3845061295717,45.2419081199645
"3960","3960","245742",2021-06-25 12:30:00,"Burrow","",45.052726638863,29.4058722502412,44.9973631517518
"3961","3961","229070a",2021-06-25 12:46:00,"Burrow","",33.8881167168433,29.7360252664915,44.9222902560975
"3962","3962","229079",2021-06-25 13:28:00,"Open","",20.7194737060749,30.5166240584833,47.7992826337628
"3968","3968","252886",2021-06-25 13:45:00,"Burrow","",33.8868967787562,30.8069760495126,48.399063634451
"3970","3970","229078",2021-06-25 13:48:00,"Burrow","",32.5697591613164,30.8571689026843,45.5483409807333
"3973","3973","229069",2021-06-25 13:52:00,"Burrow","",36.992989780996,30.9236924826954,44.9260744495341
"3976","3976","245761",2021-06-25 14:00:00,"Shade - Partial (90% shaded)","Can?t tell",38.8125827605534,31.0555555555556,44.432434142525
"3977","3977","245745",2021-06-25 14:12:00,"Shade - Full","",45.407297183985,31.2502557029865,45.7651996083561
"3978","3978","252881",2021-06-25 14:14:00,"Shade - Partial (right leg/some tail in sun)","Can?t tell",45.7732588963943,31.2821550659574,41.4518951637327
"3983","3983","245762a",2021-06-25 14:24:00,"Shade - Partial (head/tail in sun)","Can?t tell",40.0605066219359,31.4381903152005,44.9779502622678
"3985","3985","245753",2021-06-25 14:29:00,"Burrow","",33.4712493657105,31.5135567794279,50.4767372758218
"3987","3987","245748",2021-06-25 14:33:00,"Burrow","",33.1664914111049,31.5723157668317,50.0163088327195
"3988","3988","229063",2021-06-25 14:34:00,"Open","",44.8666779686212,31.5867733077948,46.1397869981592
"3989","3989","229063",2021-06-25 14:36:00,"Burrow","",32.9607201094928,31.6153936778401,48.3480186927353
"3992","3992","245744",2021-06-25 14:40:00,"Shade - Full","Can?t tell",39.1212537172463,31.6713913111479,47.6226188577514
"3994","3994","245747",2021-06-25 14:48:00,"Open","",38.75389927,31.7779000765482,45.4678256271927
"4002","4002","245752",2021-06-25 15:10:00,"Burrow","",39.9697465907321,32.0244962843302,46.9663829801583
"4003","4003","252883",2021-06-25 15:12:00,"Burrow","",36.7154005299544,32.04295912474,46.3489215890841
"4007","4007","245742",2021-06-25 15:19:00,"Burrow","",42.9552376290783,32.1016411191541,46.8519854501574
"4008","4008","229070a",2021-06-25 15:23:00,"Burrow","",35.0244636960596,32.1308077623072,47.4821659375035
"4009","4009","252886",2021-06-25 15:25:00,"Burrow","",35.1009561638081,32.1441407077296,48.0115587069482
"4010","4010","245741",2021-06-25 15:28:00,"Shade - Partial","",40.4107838423227,32.1625255187649,44.8088226027986
"4011","4011","229078",2021-06-25 15:28:00,"Burrow","",39.0749106574515,32.1625255187649,44.6284430219325
"4022","4022","245748",2021-06-26 11:17:00,"Burrow","",30.4229281064455,30.9869246874831,46.560792054525
"4023","4023","229063",2021-06-26 11:20:00,"Burrow","",32.9607201094928,31.0562382585009,48.1241726526752
"4024","4024","245744",2021-06-26 11:26:00,"Shade - Full","Can?t tell",38.1843415764095,31.1939536131583,39.5023519107011
"4025","4025","245747",2021-06-26 11:26:00,"Shade - Full","Bright",37.6998347708605,31.1939536131583,40.7569103978506
"4028","4028","245752",2021-06-26 11:33:00,"Burrow","",33.6447154622102,31.3529123915155,46.2796478775644
"4029","4029","252883",2021-06-26 11:35:00,"Burrow","",35.5720696328639,31.397959106828,46.8237575341533
"4033","4033","245742",2021-06-26 11:44:00,"Burrow","",33.5760917781986,31.5984226427241,46.5140653763467
"4036","4036","229070a",2021-06-26 11:48:00,"Burrow","",33.8881167168433,31.68624500477,46.2994397615603
"4040","4040","252886",2021-06-26 12:01:00,"Burrow","",33.8868967787562,31.9655783286881,47.5427456688359
"4041","4041","229078",2021-06-26 12:04:00,"Burrow","",31.2131830791025,32.0286114156295,46.7089285799652
"4042","4042","245745",2021-06-26 12:04:00,"Shade - Full","Can?t tell",42.3174183825887,32.0286114156295,45.2830125842984
"4044","4044","229069",2021-06-26 12:09:00,"Burrow","",32.4167141861239,32.1324409718867,45.889967028992
"4047","4047","245761",2021-06-26 12:14:00,"Shade - Full","Can?t tell",40.5955929520967,32.2347438939805,44.8972858894565
"4053","4053","252881",2021-06-26 12:30:00,"Shade - Full","Can?t tell",41.2396518130998,32.5519261891828,47.7959985110384
"4056","4056","245753",2021-06-26 12:38:00,"Burrow","",32.8278979446466,32.7047420052105,51.2291578341683
"4057","4057","245762a",2021-06-26 12:42:00,"Shade - Full","Can?t tell",40.0605066219359,32.7797171458818,45.513266952708
"4058","4058","229079",2021-06-26 13:05:00,"Shade - Partial","Moderate",20.7194737060749,33.1924667279544,48.9043311594924
"4065","4065","245748",2021-06-26 13:26:00,"Burrow","",31.8632005713024,33.542375698676,52.4233042042232
"4067","4067","229063",2021-06-26 13:29:00,"Burrow","",32.9607201094928,33.5902906071377,50.9372601697417
"4070","4070","245744",2021-06-26 13:35:00,"Shade - Partial (whole body in shade but shade is patchy, still 80% shaded)","Can?t tell",44.4462098460822,33.684579696485,47.0208514995026
"4072","4072","245752",2021-06-26 13:44:00,"Burrow","",38.9714353420315,33.8221815184774,50.1131011085978
"4073","4073","252883",2021-06-26 13:45:00,"Burrow","",41.1715658520873,33.8371880892094,49.5564829269868
"4074","4074","245741",2021-06-26 13:47:00,"Shade - Full","Moderate",43.5371125937123,33.8670323111103,47.6650703553879
"4075","4075","245742",2021-06-26 13:49:00,"Burrow","",36.8061825665729,33.8966516362591,49.3656471100103
"4077","4077","229070a",2021-06-26 13:52:00,"Burrow","",33.8881167168433,33.9406598070683,49.887164758411
"4079","4079","252886",2021-06-26 13:54:00,"Burrow","",37.4492747380931,33.9697186193292,50.2368300885978
"4081","4081","229078",2021-06-26 13:57:00,"Burrow","",39.0749106574515,34.0128878732984,48.6797498595984
"4083","4083","229069",2021-06-26 14:02:00,"Burrow","",38.8846887176393,34.0837217606095,47.0586881568973
"4086","4086","245761",2021-06-26 14:06:00,"Shade - Full","Can?t tell",43.6142659553983,34.1393665876942,49.2246146273953
"4090","4090","252881",2021-06-26 14:17:00,"Shade - Full","Can?t tell",41.2396518130998,34.287361788438,49.9312011230334
"4092","4092","245753",2021-06-26 14:23:00,"Burrow","",34.0862094631449,34.3647483705485,53.2471009079706
"4093","4093","245747",2021-06-26 14:25:00,"Shade - Full","",42.9355633990886,34.3899876633561,49.2401559842802
"4094","4094","245762a",2021-06-26 14:28:00,"Burrow","",36.3956412266687,34.4273074302854,48.190339457276
"4105","4105","245745",2021-06-26 15:03:00,"Open","",46.4497685379535,34.8091904257499,53.6481225927428
"4114","4114","245748",2021-06-26 15:30:00,"Burrow","",33.7796777473928,35.0247563904148,52.460208902008
"4117","4117","229063",2021-06-26 15:34:00,"Burrow","",31.5788627415636,35.0499600146303,49.3287758838424
"4118","4118","245744",2021-06-26 15:38:00,"Shade - Full","Can?t tell",40.9405941813078,35.0733061677534,47.5856077911947
"4119","4119","229079",2021-06-26 15:42:00,"Open","",20.7194737060749,35.0947536515187,47.1069675762555
"4120","4120","245752",2021-06-26 15:45:00,"Burrow","",34.7923533236027,35.109568479245,48.6006819582423
"4121","4121","252883",2021-06-26 15:45:00,"Burrow","",34.9875508185754,35.109568479245,48.1088627093887
"4124","4124","245742",2021-06-26 15:50:00,"Burrow","",36.8061825665729,35.1317878179139,48.4337499176617
"4126","4126","229070a",2021-06-26 15:53:00,"Burrow","",35.0244636960596,35.1436078727828,49.2126893140759
"4128","4128","252886",2021-06-26 15:55:00,"Burrow","",36.2819628129386,35.1508473688419,47.0852921390609
"4130","4130","229078",2021-06-26 15:58:00,"Burrow","",36.0499122390537,35.1607329276924,46.3820367738224
"4132","4132","229069",2021-06-26 16:03:00,"Burrow","",39.7744927019324,35.1745732950809,45.199334512594
"4135","4135","245761",2021-06-26 16:08:00,"Shade - Partial","Can?t tell",42.3309689059251,35.1851098839785,40.9093113060817
"4138","4138","252881",2021-06-26 16:17:00,"Shade - Full","Can?t tell",40.1252353011729,35.195831411535,45.862937453159
"4139","4139","245753",2021-06-26 16:22:00,"Burrow","",36.3252631401384,35.1972543311009,50.4941431874081
"4140","4140","245741",2021-06-26 16:25:00,"Burrow","",35.1980560060791,35.196568071288,46.0607366282526
"4141","4141","245762a",2021-06-26 16:26:00,"Burrow","",37.3542541807036,35.1960839134869,46.0551937426047
"4152","4152","245747",2021-06-26 17:04:00,"Open","",49.2969486931252,35.0852441018005,44.5351148380191
"4155","4155","245748",2021-06-26 17:12:00,"Burrow","",34.3726973681359,35.0395622033294,48.6376384620867
"4157","4157","229063",2021-06-26 17:15:00,"Burrow","",31.5788627415636,35.0204843078694,44.6609686928912
"4160","4160","245744",2021-06-26 17:22:00,"Burrow","",35.714787370555,34.9718830713184,44.9189972054108
"4164","4164","245752",2021-06-26 17:29:00,"Burrow","",37.9625292677344,34.9176197267449,44.7209621035807
"4165","4165","252883",2021-06-26 17:30:00,"Burrow","",37.8372631959661,34.9094098210174,44.5445838532461
"4167","4167","245742",2021-06-26 17:33:00,"Burrow","",37.832063314201,34.8840977396889,45.1146717534591
"4169","4169","229070a",2021-06-26 17:36:00,"Burrow","",36.0840212687616,34.8577665363584,45.2196693798947
"4170","4170","252886",2021-06-26 17:38:00,"Burrow","",36.2819628129386,34.8396490309414,43.2286431347831
"4171","4171","229078",2021-06-26 17:42:00,"Burrow","",36.0499122390537,34.8020695168072,41.4681545021229
"4172","4172","245745",2021-06-26 17:43:00,"Shade - Full","",39.2738733824132,34.7923957623686,42.5698674050125
"4173","4173","229069",2021-06-26 17:46:00,"Burrow","",37.9603858847751,34.7627085677124,40.1015657273666
"4176","4176","245761",2021-06-26 17:51:00,"Shade - Partial (bits of tail and left leg in sun)","Can?t tell",39.7119140882737,34.7110227794379,37.7648731423846
"4182","4182","252881",2021-06-26 18:05:00,"Open","Can?t tell",42.3601546779967,34.5517778934859,42.5671542138037
"4185","4185","245753",2021-06-26 18:12:00,"Burrow","",37.346340133821,34.4636420199656,44.2358865840439
"4187","4187","245762a",2021-06-26 18:15:00,"Burrow","",38.2797151399725,34.4238849464695,40.6549397166945
"4188","4188","229079",2021-06-26 18:23:00,"Burrow","",20.7194737060749,34.3114320014974,40.5386908038389
"4191","4191","245744",2021-06-26 18:30:00,"Burrow","",35.1900497963621,34.2046275615311,41.4374164273653
"4195","4195","245761",2021-06-26 18:40:00,"Open","Can?t tell",39.2645032434786,34.0367926847417,40.6975559190851
"4200","4200","252881",2021-06-26 18:53:00,"Open","Can?t tell",41.2396518130998,33.7883030454254,41.755351718526
"4202","4202","245762a",2021-06-26 18:58:00,"Burrow","",38.2797151399725,33.6826336342883,37.9940203723886
"4203","4203","245745",2021-06-27 07:22:00,"Burrow","",31.6698129959588,26.6868339661609,28.8669355682563
"4205","4205","245752",2021-06-27 07:27:00,"Burrow","",32.4178917258827,27.0434342933159,27.2206907789165
"4206","4206","252883",2021-06-27 07:28:00,"Burrow","",30.3548931313071,27.1146588262285,30.670019209256
"4208","4208","245742",2021-06-27 07:31:00,"Burrow","",29.6545170108507,27.327874233313,28.7312420178638
"4211","4211","229070a",2021-06-27 07:35:00,"Burrow","",35.0244636960596,27.6105382885114,29.8598031699491
"4212","4212","252886",2021-06-27 07:37:00,"Burrow","",29.7120810494118,27.7509075519593,32.8663187533702
"4215","4215","229078",2021-06-27 07:42:00,"Burrow","",32.5697591613164,28.0980703915511,34.0455599764848
"4218","4218","229069",2021-06-27 07:47:00,"Burrow","",33.7044309188467,28.4383773100585,33.5210624291029
"4220","4220","245761",2021-06-27 07:50:00,"Open","Can?t tell",39.7119140882737,28.6384989199279,34.9591800057531
