# STATION: CXXC1
# STATION NAME: COCHORA RANCH
# LATITUDE: 35.11807
# LONGITUDE: -119.59608
# ELEVATION [ft]: 2697
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_one_hour_set_1,solar_radiation_set_1,soil_temp_set_1,precip_accum_set_1,volt_set_1,soil_moisture_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d
,,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,Inches,W/m**2,Fahrenheit,Inches,volts,%,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,code,Fahrenheit
CXXC1,05/11/2020 00:00 PDT,80.6,45.0,7.09,308.0,,0.0,0.06,81.0,,,6.3,,,57.29,,NW,80.83
CXXC1,05/11/2020 01:00 PDT,70.5,49.0,3.31,308.0,,0.0,0.06,78.01,8.34,,6.9,,,50.35,,NW,
CXXC1,05/11/2020 02:00 PDT,61.5,35.0,0.49,50.0,,0.0,0.08,75.99,,,5.8,,,33.44,,NE,
CXXC1,05/11/2020 03:00 PDT,59.9,34.0,1.1,63.0,,0.0,0.1,73.0,,,5.6,,,31.3,,ENE,
CXXC1,05/11/2020 04:00 PDT,57.0,35.0,3.4,53.0,,0.0,0.08,71.01,,,5.8,,,29.44,,NE,
CXXC1,05/11/2020 05:00 PDT,57.9,31.0,4.41,48.0,,0.0,0.05,70.0,,,5.4,,,27.27,,NE,
CXXC1,05/11/2020 06:00 PDT,56.48,31.0,5.21,47.0,,0.0,0.06,69.01,,,5.6,,,26.02,,NE,
CXXC1,05/11/2020 07:00 PDT,56.1,35.0,5.1,49.0,,0.0,0.95,66.99,,,5.4,,,28.64,,NE,
CXXC1,05/11/2020 08:00 PDT,58.64,29.0,4.7,49.0,,0.0,26.42,66.99,,,4.8,,,26.3,,NE,
CXXC1,05/11/2020 09:00 PDT,68.36,33.0,2.51,25.0,,0.0,207.7,69.01,,,5.9,,,38.04,,NNE,
CXXC1,05/11/2020 10:00 PDT,74.1,34.0,2.51,256.0,,0.0,475.2,75.0,,,5.4,,,43.89,,WSW,
CXXC1,05/11/2020 11:00 PDT,81.0,34.0,2.8,230.0,,0.0,676.7,82.0,,,5.8,,,50.0,,SW,80.12
CXXC1,05/11/2020 12:00 PDT,78.6,23.0,3.0,270.0,,0.0,849.0,90.0,,,7.0,,,37.73,,W,
CXXC1,05/11/2020 13:00 PDT,81.5,20.0,4.5,300.0,,0.0,972.0,98.01,,,6.9,,,36.64,,WNW,79.53
CXXC1,05/11/2020 14:00 PDT,87.8,24.0,5.3,314.0,,0.0,1031.0,104.0,,,7.6,,,46.66,,NW,84.7
CXXC1,05/11/2020 15:00 PDT,86.7,12.0,5.79,323.0,,0.0,1031.0,109.0,,,8.0,,,28.3,,NW,83.01
CXXC1,05/11/2020 16:00 PDT,78.8,15.0,6.4,323.0,,0.0,975.0,111.0,,,7.7,,,27.35,,NW,
CXXC1,05/11/2020 17:00 PDT,77.18,17.0,8.01,308.0,,0.0,852.0,111.0,,,7.8,,,29.05,,NW,
CXXC1,05/11/2020 18:00 PDT,78.26,16.0,9.89,310.0,,0.0,683.3,107.01,,,7.5,,,28.46,,NW,
CXXC1,05/11/2020 19:00 PDT,77.5,15.0,11.3,309.0,,0.0,473.5,100.99,,,7.0,,,26.29,,NW,
CXXC1,05/11/2020 20:00 PDT,69.6,19.0,11.79,305.0,,0.0,246.4,93.99,,,7.0,,,25.46,,NW,
CXXC1,05/11/2020 21:00 PDT,66.7,23.0,11.41,311.0,,0.0,46.82,89.01,,,6.5,,,27.63,,NW,
CXXC1,05/11/2020 22:00 PDT,65.7,24.0,7.81,317.0,,0.0,0.34,82.99,,,6.3,,,27.81,,NW,
CXXC1,05/11/2020 23:00 PDT,64.0,31.0,3.8,340.0,,0.0,0.11,80.01,,,6.3,,,32.62,,NNW,
CXXC1,05/12/2020 00:00 PDT,61.0,34.0,3.31,7.0,,0.0,0.1,77.0,,,6.1,,,32.27,,N,
CXXC1,05/12/2020 01:00 PDT,57.9,38.0,4.5,297.0,,0.0,0.11,75.0,8.34,,5.2,,,32.28,,WNW,
CXXC1,05/12/2020 02:00 PDT,56.1,45.0,5.39,316.0,,0.0,0.07,73.0,,,5.8,,,34.89,,NW,
CXXC1,05/12/2020 03:00 PDT,56.1,77.0,3.89,332.0,,0.0,0.08,71.01,,,5.4,,,48.92,,NNW,
CXXC1,05/12/2020 04:00 PDT,55.04,86.0,1.61,303.0,,0.0,0.1,70.0,,,5.4,,,50.89,,WNW,
CXXC1,05/12/2020 05:00 PDT,54.3,82.0,2.01,31.0,,0.0,0.07,69.01,,,5.2,,,48.87,,NNE,
CXXC1,05/12/2020 06:00 PDT,60.8,84.0,1.7,311.0,,0.0,0.04,70.0,,,5.8,,,55.9,,NW,
CXXC1,05/12/2020 07:00 PDT,62.1,91.0,1.61,351.0,,0.0,0.38,69.01,,,5.2,,,59.42,,N,
CXXC1,05/12/2020 08:00 PDT,58.6,94.0,2.3,268.0,,0.01,20.13,69.01,,,5.2,,,56.86,,W,
CXXC1,05/12/2020 09:00 PDT,56.5,100.0,1.41,187.0,,0.0,115.1,70.0,,,4.9,,,56.5,,S,
CXXC1,05/12/2020 10:00 PDT,57.6,85.0,1.5,197.0,,0.0,315.9,73.0,,,5.2,,,53.08,,SSW,
CXXC1,05/12/2020 11:00 PDT,69.1,78.0,3.6,304.0,,0.0,549.0,78.01,,,5.2,,,61.91,,NW,
CXXC1,05/12/2020 12:00 PDT,73.0,71.0,6.69,308.0,,0.0,635.4,82.99,,,6.1,,,63.0,,NW,
CXXC1,05/12/2020 13:00 PDT,72.0,60.0,7.81,294.0,,0.0,716.5,89.01,,,6.2,,,57.3,,WNW,
CXXC1,05/12/2020 14:00 PDT,70.5,41.0,10.6,290.0,,0.0,880.0,93.0,,,6.5,,,45.58,,WNW,
CXXC1,05/12/2020 15:00 PDT,69.4,39.0,8.9,287.0,,0.0,1016.0,99.0,,,6.9,,,43.28,,WNW,
CXXC1,05/12/2020 16:00 PDT,69.8,37.0,8.59,285.0,,0.0,971.0,102.0,,,7.8,,,42.26,,WNW,
CXXC1,05/12/2020 17:00 PDT,70.3,38.0,8.7,301.0,,0.0,835.0,102.0,,,7.0,,,43.41,,WNW,
CXXC1,05/12/2020 18:00 PDT,70.2,39.0,8.81,302.0,,0.0,675.9,100.99,,,7.2,,,44.0,,WNW,
CXXC1,05/12/2020 19:00 PDT,69.1,45.0,11.7,299.0,,0.0,470.0,96.01,,,7.4,,,46.78,,WNW,
CXXC1,05/12/2020 20:00 PDT,65.8,58.0,12.39,297.0,,0.0,252.5,90.0,,,6.3,,,50.53,,WNW,
CXXC1,05/12/2020 21:00 PDT,64.9,67.0,9.19,306.0,,0.0,49.35,84.0,,,6.5,,,53.61,,NW,
CXXC1,05/12/2020 22:00 PDT,57.7,75.0,8.7,311.0,,0.0,0.38,80.01,,,6.1,,,49.76,,NW,
CXXC1,05/12/2020 23:00 PDT,55.4,75.0,6.91,312.0,,0.0,0.1,75.99,,,5.7,,,47.54,,NW,
CXXC1,05/13/2020 00:00 PDT,52.5,73.0,5.7,320.0,,0.0,0.12,73.99,,,5.8,,,44.01,,NW,
CXXC1,05/13/2020 01:00 PDT,53.6,77.0,2.51,331.0,,0.0,0.12,72.0,8.35,,5.4,,,46.5,,NNW,
CXXC1,05/13/2020 02:00 PDT,55.2,81.0,0.49,213.0,,0.0,0.08,71.01,,,6.2,,,49.42,,SSW,
CXXC1,05/13/2020 03:00 PDT,55.0,79.0,0.49,207.0,,0.0,0.09,70.0,,,5.5,,,48.55,,SSW,
CXXC1,05/13/2020 04:00 PDT,55.4,79.0,0.6,263.0,,0.0,0.09,70.0,,,4.8,,,48.93,,W,
CXXC1,05/13/2020 05:00 PDT,55.8,79.0,0.69,331.0,,0.0,0.1,70.0,,,5.2,,,49.32,,NNW,
CXXC1,05/13/2020 06:00 PDT,55.8,78.0,1.5,202.0,,0.0,0.1,69.01,,,5.3,,,48.98,,SSW,
CXXC1,05/13/2020 07:00 PDT,54.7,80.0,4.61,25.0,,0.0,0.44,68.0,,,5.3,,,48.59,,NNE,
CXXC1,05/13/2020 08:00 PDT,54.7,79.0,4.09,41.0,,0.0,34.39,66.99,,,5.3,,,48.25,,NE,
CXXC1,05/13/2020 09:00 PDT,56.1,78.0,2.91,51.0,,0.0,253.3,70.0,,,5.1,,,49.27,,NE,
CXXC1,05/13/2020 10:00 PDT,56.7,75.0,4.29,40.0,,0.0,350.7,73.0,,,5.6,,,48.79,,NE,
CXXC1,05/13/2020 11:00 PDT,57.2,70.0,3.8,60.0,,0.0,469.6,77.0,,,6.0,,,47.42,,ENE,
CXXC1,05/13/2020 12:00 PDT,61.9,71.0,3.8,74.0,,0.0,810.0,84.0,,,6.3,,,52.32,,ENE,
CXXC1,05/13/2020 13:00 PDT,75.2,65.0,4.81,54.0,,0.0,955.0,91.99,,,6.8,,,62.59,,NE,
CXXC1,05/13/2020 14:00 PDT,74.5,50.0,4.29,50.0,,0.0,1016.0,99.0,,,7.5,,,54.59,,NE,
CXXC1,05/13/2020 15:00 PDT,72.9,37.0,5.21,45.0,,0.0,1016.0,102.99,,,7.6,,,45.04,,NE,
CXXC1,05/13/2020 16:00 PDT,73.9,41.0,5.5,25.0,,0.0,958.0,106.0,,,7.2,,,48.66,,NNE,
CXXC1,05/13/2020 17:00 PDT,75.6,44.0,7.29,55.0,,0.0,837.0,105.01,,,7.6,,,52.11,,NE,
CXXC1,05/13/2020 18:00 PDT,75.0,38.0,8.81,45.0,,0.0,663.6,102.0,,,7.2,,,47.63,,NE,
CXXC1,05/13/2020 19:00 PDT,75.0,33.0,8.5,40.0,,0.0,464.0,97.0,,,7.0,,,43.9,,NE,
CXXC1,05/13/2020 20:00 PDT,72.7,35.0,8.99,44.0,,0.0,245.4,91.99,,,6.6,,,43.4,,NE,
CXXC1,05/13/2020 21:00 PDT,69.8,57.0,6.29,10.0,,0.0,47.18,86.0,,,6.2,,,53.81,,N,
CXXC1,05/13/2020 22:00 PDT,74.3,70.0,4.21,327.0,,0.0,0.28,82.0,,,6.0,,,63.85,,NNW,
CXXC1,05/13/2020 23:00 PDT,73.9,68.0,2.1,353.0,,0.0,0.1,79.0,,,5.7,,,62.64,,N,
CXXC1,05/14/2020 00:00 PDT,64.2,64.0,1.01,45.0,,0.0,0.1,75.99,,,5.2,,,51.69,,NE,
CXXC1,05/14/2020 01:00 PDT,56.3,73.0,1.61,17.0,,0.0,0.06,73.0,8.35,,6.0,,,47.68,,NNE,
CXXC1,05/14/2020 02:00 PDT,53.6,78.0,1.9,358.0,,0.0,0.07,71.01,,,5.4,,,46.84,,N,
CXXC1,05/14/2020 03:00 PDT,52.0,83.0,2.19,41.0,,0.0,0.07,70.0,,,5.4,,,46.94,,NE,
CXXC1,05/14/2020 04:00 PDT,52.0,89.0,2.01,43.0,,0.0,0.06,69.01,,,5.5,,,48.82,,NE,
CXXC1,05/14/2020 05:00 PDT,52.9,83.0,2.42,47.0,,0.0,0.07,66.99,,,5.6,,,47.83,,NE,
CXXC1,05/14/2020 06:00 PDT,54.5,91.0,3.49,25.0,,0.0,0.06,66.99,,,5.6,,,51.9,,NNE,
CXXC1,05/14/2020 07:00 PDT,53.1,92.0,2.3,19.0,,0.0,0.58,66.0,,,5.0,,,50.81,,NNE,
CXXC1,05/14/2020 08:00 PDT,52.7,93.0,2.51,36.0,,0.0,35.29,66.0,,,5.6,,,50.71,,NE,
CXXC1,05/14/2020 09:00 PDT,53.6,80.0,2.8,30.0,,0.0,187.1,69.01,,,5.2,,,47.52,,NNE,
CXXC1,05/14/2020 10:00 PDT,56.3,70.0,3.89,30.0,,0.0,482.9,73.99,,,5.8,,,46.56,,NNE,
CXXC1,05/14/2020 11:00 PDT,60.6,74.0,4.81,73.0,,0.0,626.7,80.01,,,5.9,,,52.2,,ENE,
CXXC1,05/14/2020 12:00 PDT,79.3,69.0,3.8,65.0,,0.0,825.0,87.01,,,6.1,,,68.23,,ENE,
CXXC1,05/14/2020 13:00 PDT,81.1,63.0,3.89,80.0,,0.0,944.0,93.99,,,6.8,,,67.31,,E,83.65
CXXC1,05/14/2020 14:00 PDT,77.2,57.0,4.5,73.0,,0.0,1000.0,100.99,,,7.2,,,60.76,,ENE,
CXXC1,05/14/2020 15:00 PDT,86.2,55.0,7.2,50.0,,0.0,1004.0,104.0,,,7.2,,,68.17,,NE,89.74
CXXC1,05/14/2020 16:00 PDT,80.6,44.0,8.81,48.0,,0.0,946.0,106.0,,,7.6,,,56.67,,NE,80.73
CXXC1,05/14/2020 17:00 PDT,77.4,44.0,8.5,34.0,,0.0,838.0,,,,7.5,,,53.75,,NE,
CXXC1,05/14/2020 18:00 PDT,78.4,34.0,9.48,21.0,,0.0,674.0,102.0,,,7.1,,,47.7,,NNE,
CXXC1,05/14/2020 19:00 PDT,79.2,35.0,8.59,27.0,,0.0,466.0,98.01,,,7.0,,,49.18,,NNE,
CXXC1,05/14/2020 20:00 PDT,76.5,40.0,7.81,28.0,,0.0,233.9,91.99,,,6.4,,,50.35,,NNE,
CXXC1,05/14/2020 21:00 PDT,71.4,49.0,7.61,38.0,,,48.68,87.01,,,6.2,,,51.18,,NE,
CXXC1,05/14/2020 22:00 PDT,,,,,,0.0,,82.99,,,,,,,,,
CXXC1,05/14/2020 23:00 PDT,66.7,53.0,5.5,33.0,,0.0,0.1,80.01,,,5.7,,,48.94,,NNE,
CXXC1,05/15/2020 00:00 PDT,66.0,58.0,4.09,26.0,,0.0,0.07,79.0,,,5.5,,,50.72,,NNE,
CXXC1,05/15/2020 01:00 PDT,68.4,70.0,8.01,30.0,,0.0,0.07,77.0,,,6.0,,,58.18,,NNE,
CXXC1,05/15/2020 02:00 PDT,70.7,79.0,11.1,31.0,,0.0,0.07,75.0,,,5.4,,,63.84,,NNE,
CXXC1,05/15/2020 03:00 PDT,64.8,84.0,12.5,34.0,,0.0,0.07,73.0,,,5.2,,,59.82,,NE,
CXXC1,05/15/2020 04:00 PDT,64.2,83.0,12.8,29.0,,0.0,0.05,72.0,,,5.6,,,58.89,,NNE,
CXXC1,05/15/2020 05:00 PDT,59.0,87.0,9.48,32.0,,0.0,0.06,70.0,,,5.9,,,55.1,,NNE,
CXXC1,05/15/2020 06:00 PDT,56.8,88.0,5.39,38.0,,0.0,0.07,69.01,,,5.6,,,53.25,,NE,
CXXC1,05/15/2020 07:00 PDT,54.9,90.0,5.1,39.0,,0.0,1.08,68.0,,,5.5,,,51.99,,NE,
CXXC1,05/15/2020 08:00 PDT,52.7,94.0,3.49,36.0,,0.0,34.12,66.99,,,5.0,,,51.0,,NE,
CXXC1,05/15/2020 09:00 PDT,52.7,94.0,4.99,35.0,,0.0,112.5,69.01,,,5.6,,,51.0,,NE,
CXXC1,05/15/2020 10:00 PDT,53.8,86.0,6.2,42.0,,0.0,230.1,71.01,,,5.6,,,49.67,,NE,
CXXC1,05/15/2020 11:00 PDT,55.4,77.0,7.7,55.0,,0.0,315.4,73.0,,,5.8,,,48.24,,NE,
CXXC1,05/15/2020 12:00 PDT,70.0,70.0,8.19,68.0,,0.0,678.4,80.01,,,6.0,,,59.72,,ENE,
CXXC1,05/15/2020 13:00 PDT,64.6,72.0,5.79,45.0,,0.0,495.9,82.0,,,,,,55.31,,NE,
CXXC1,05/15/2020 14:00 PDT,67.6,61.0,5.91,66.0,,0.0,952.0,91.0,,,6.6,,,53.6,,ENE,
CXXC1,05/15/2020 15:00 PDT,73.6,63.0,5.91,53.0,,0.0,1019.0,98.01,,,7.1,,,60.19,,NE,
CXXC1,05/15/2020 16:00 PDT,83.1,52.0,6.2,40.0,,0.0,953.0,102.0,,,6.8,,,63.67,,NE,84.39
CXXC1,05/15/2020 17:00 PDT,77.5,47.0,6.2,37.0,,0.0,837.0,102.0,,,7.2,,,55.66,,NE,
CXXC1,05/15/2020 18:00 PDT,78.1,47.0,6.11,45.0,,0.0,670.1,,,,7.1,,,56.21,,NE,
CXXC1,05/15/2020 19:00 PDT,77.0,47.0,6.11,43.0,,0.0,467.1,96.01,,,7.4,,,55.2,,NE,
CXXC1,05/15/2020 20:00 PDT,75.6,49.0,5.3,45.0,,0.0,242.9,91.99,,,7.1,,,55.05,,NE,
CXXC1,05/15/2020 21:00 PDT,72.5,54.0,3.89,44.0,,0.0,50.7,,,,6.4,,,54.85,,NE,
CXXC1,05/15/2020 22:00 PDT,70.2,57.0,2.01,56.0,,0.0,0.28,82.0,,,6.3,,,54.19,,NE,
CXXC1,05/15/2020 23:00 PDT,70.7,60.0,3.2,51.0,,0.0,0.07,79.0,,,6.1,,,56.08,,NE,
CXXC1,05/16/2020 00:00 PDT,75.6,57.0,3.09,33.0,,0.0,0.06,75.99,,,6.0,,,59.26,,NNE,
CXXC1,05/16/2020 01:00 PDT,74.1,60.0,3.2,22.0,,,0.08,73.99,8.35,,5.4,,,59.29,,NNE,
CXXC1,05/16/2020 02:00 PDT,,,,,,0.0,,73.0,,,5.2,,,,,,
CXXC1,05/16/2020 03:00 PDT,70.5,62.0,3.2,49.0,,0.0,0.08,71.01,,,5.5,,,56.8,,NE,
CXXC1,05/16/2020 04:00 PDT,66.2,64.0,3.8,51.0,,0.0,0.09,,,,,,,53.59,,NE,
CXXC1,05/16/2020 05:00 PDT,63.9,60.0,5.3,41.0,,0.0,0.07,69.01,,,5.0,,,49.65,,NE,
CXXC1,05/16/2020 06:00 PDT,62.2,70.0,7.0,41.0,,0.0,0.06,,,,5.2,,,52.22,,NE,
CXXC1,05/16/2020 07:00 PDT,59.7,73.0,6.8,50.0,,0.0,1.16,66.99,,,5.0,,,50.96,,NE,
CXXC1,05/16/2020 08:00 PDT,59.9,67.0,6.4,47.0,,0.0,47.53,66.0,,,5.4,,,48.83,,NE,
CXXC1,05/16/2020 09:00 PDT,66.7,66.0,6.91,45.0,,0.0,243.1,69.01,,,,,,54.92,,NE,
CXXC1,05/16/2020 10:00 PDT,74.8,53.0,7.9,43.0,,0.0,469.6,73.99,,,5.4,,,56.48,,NE,
CXXC1,05/16/2020 11:00 PDT,73.6,52.0,6.4,41.0,,0.0,676.6,81.0,,,5.4,,,54.84,,NE,
CXXC1,05/16/2020 12:00 PDT,75.2,53.0,6.2,52.0,,0.0,758.5,87.01,,,6.7,,,56.85,,NE,
CXXC1,05/16/2020 13:00 PDT,74.1,47.0,5.79,58.0,,0.0,786.8,91.99,,,6.3,,,52.53,,ENE,
CXXC1,05/16/2020 14:00 PDT,76.6,44.0,5.61,54.0,,0.0,998.0,98.01,,,7.0,,,53.02,,NE,
CXXC1,05/16/2020 15:00 PDT,79.0,42.0,6.29,64.0,,0.0,992.0,102.99,,,7.2,,,53.94,,ENE,
CXXC1,05/16/2020 16:00 PDT,78.3,37.0,5.91,46.0,,0.0,905.0,106.0,,,7.6,,,49.87,,NE,
CXXC1,05/16/2020 17:00 PDT,76.6,35.0,6.6,52.0,,0.0,851.0,106.0,,,7.2,,,46.87,,NE,
CXXC1,05/16/2020 18:00 PDT,77.0,35.0,5.7,62.0,,0.0,679.2,105.01,,,7.1,,,47.23,,ENE,
CXXC1,05/16/2020 19:00 PDT,77.5,32.0,5.99,60.0,,0.0,473.3,,,,,,,45.3,,ENE,
CXXC1,05/16/2020 20:00 PDT,77.2,30.0,6.6,50.0,,0.0,238.9,95.0,,,7.0,,,43.35,,NE,
CXXC1,05/16/2020 21:00 PDT,74.7,36.0,6.2,52.0,,0.0,45.26,90.0,,,6.4,,,45.92,,NE,
CXXC1,05/16/2020 22:00 PDT,74.8,39.0,4.99,95.0,,0.0,0.49,84.99,,,6.3,,,48.14,,E,
CXXC1,05/16/2020 23:00 PDT,69.8,44.0,2.51,41.0,,0.0,0.06,81.0,,,5.5,,,46.82,,NE,
CXXC1,05/17/2020 00:00 PDT,71.4,46.0,4.29,314.0,,0.0,0.04,79.0,,,5.2,,,49.47,,NW,
CXXC1,05/17/2020 01:00 PDT,71.6,38.0,4.7,328.0,,0.0,0.05,75.99,8.35,,5.5,,,44.57,,NNW,
CXXC1,05/17/2020 02:00 PDT,74.5,46.0,2.59,326.0,,0.0,0.07,73.99,,,5.5,,,52.31,,NW,
CXXC1,05/17/2020 03:00 PDT,72.1,48.0,1.1,20.0,,0.0,0.07,72.0,,,5.2,,,51.26,,NNE,
CXXC1,05/17/2020 04:00 PDT,68.0,54.0,3.09,43.0,,0.0,0.03,71.01,,,5.0,,,50.65,,NE,
CXXC1,05/17/2020 05:00 PDT,73.2,50.0,2.8,3.0,,0.0,0.05,69.01,,,5.6,,,53.39,,N,
CXXC1,05/17/2020 06:00 PDT,57.4,59.0,2.71,44.0,,0.0,0.06,68.0,,,5.2,,,43.07,,NE,
CXXC1,05/17/2020 07:00 PDT,57.9,56.0,1.79,43.0,,0.0,0.98,66.0,,,5.2,,,42.18,,NE,
CXXC1,05/17/2020 08:00 PDT,61.3,59.0,1.9,71.0,,0.0,48.94,66.0,,,5.4,,,46.75,,ENE,
CXXC1,05/17/2020 09:00 PDT,81.5,50.0,1.01,225.0,,0.0,220.9,69.01,,,4.8,,,61.07,,SW,82.24
CXXC1,05/17/2020 10:00 PDT,72.3,43.0,1.7,165.0,,0.0,454.1,73.99,,,5.5,,,48.48,,SSE,
CXXC1,05/17/2020 11:00 PDT,76.6,40.0,2.91,266.0,,0.0,581.1,81.0,,,5.8,,,50.44,,W,
CXXC1,05/17/2020 12:00 PDT,76.8,33.0,6.11,291.0,,0.0,823.0,89.01,,,6.3,,,45.49,,WNW,
CXXC1,05/17/2020 13:00 PDT,91.6,23.0,6.11,293.0,,0.0,969.0,97.0,,,6.7,,,48.76,,WNW,88.34
CXXC1,05/17/2020 14:00 PDT,80.2,26.0,5.91,292.0,,0.0,1012.0,102.99,,,6.6,,,42.24,,WNW,79.14
CXXC1,05/17/2020 15:00 PDT,80.2,42.0,7.81,307.0,,0.0,1015.0,108.0,,,7.6,,,55.02,,NW,79.89
CXXC1,05/17/2020 16:00 PDT,79.5,38.0,9.1,314.0,,0.0,921.0,109.99,,,7.7,,,51.66,,NW,
CXXC1,05/17/2020 17:00 PDT,79.5,47.0,12.1,295.0,,0.0,851.0,109.0,,,7.5,,,57.49,,WNW,
CXXC1,05/17/2020 18:00 PDT,77.7,50.0,12.59,281.0,,0.0,634.9,106.0,,,7.1,,,57.55,,W,
CXXC1,05/17/2020 19:00 PDT,75.7,50.0,10.8,266.0,,0.0,408.2,100.0,,,6.6,,,55.7,,W,
CXXC1,05/17/2020 20:00 PDT,77.9,68.0,10.6,279.0,,0.0,286.9,96.01,,,6.2,,,66.47,,W,
CXXC1,05/17/2020 21:00 PDT,78.1,82.0,11.61,295.0,,0.0,49.08,90.0,,,6.0,,,72.14,,WNW,
CXXC1,05/17/2020 22:00 PDT,76.3,84.0,5.79,308.0,,0.0,0.5,84.99,,,5.6,,,71.09,,NW,
CXXC1,05/17/2020 23:00 PDT,76.6,88.0,4.09,281.0,,0.0,0.07,82.0,,,5.9,,,72.77,,W,
CXXC1,05/18/2020 00:00 PDT,78.8,90.0,4.09,308.0,,0.0,0.06,80.01,,,5.5,,,75.61,,NW,
CXXC1,05/18/2020 01:00 PDT,78.6,99.0,4.09,282.0,,0.0,0.06,77.0,8.35,,6.0,,,78.29,,WNW,
CXXC1,05/18/2020 02:00 PDT,74.1,84.0,4.81,245.0,,0.0,0.06,75.99,,,5.4,,,68.94,,WSW,
CXXC1,05/18/2020 03:00 PDT,68.0,83.0,4.41,231.0,,0.0,0.06,73.99,,,5.6,,,62.61,,SW,
CXXC1,05/18/2020 04:00 PDT,69.4,87.0,5.99,201.0,,0.0,0.04,73.99,,,5.6,,,65.34,,SSW,
CXXC1,05/18/2020 05:00 PDT,66.6,100.0,4.41,223.0,,0.02,0.05,73.0,,,4.9,,,66.6,,SW,
CXXC1,05/18/2020 06:00 PDT,64.6,100.0,2.71,262.0,,0.0,0.06,72.0,,,4.9,,,64.6,,W,
CXXC1,05/18/2020 07:00 PDT,64.4,100.0,4.99,319.0,,0.0,0.56,71.01,,,4.8,,,64.4,,NW,
CXXC1,05/18/2020 08:00 PDT,66.0,100.0,5.99,318.0,,0.01,22.92,70.0,,,4.8,,,66.0,,NW,
CXXC1,05/18/2020 09:00 PDT,62.6,100.0,7.7,305.0,,0.0,105.0,70.0,,,5.2,,,62.6,,NW,
CXXC1,05/18/2020 10:00 PDT,66.92,81.0,6.91,257.0,,0.0,442.9,73.0,,,5.1,,,60.86,,WSW,
CXXC1,05/18/2020 11:00 PDT,74.5,71.0,7.49,274.0,,,442.1,75.99,,,5.5,,,64.45,,W,
CXXC1,05/18/2020 12:00 PDT,,,,,,0.0,,,,,,,,,,,
CXXC1,05/18/2020 13:00 PDT,74.1,54.0,8.41,267.0,,0.0,701.4,82.0,,,5.7,,,56.35,,W,
CXXC1,05/18/2020 14:00 PDT,77.9,60.0,8.01,254.0,,0.0,748.6,88.0,,,6.0,,,62.87,,WSW,
CXXC1,05/18/2020 15:00 PDT,78.3,53.0,7.9,307.0,,0.0,986.0,93.99,,,7.0,,,59.74,,NW,
CXXC1,05/18/2020 16:00 PDT,77.4,48.0,7.29,303.0,,0.0,653.6,96.01,,,7.0,,,56.15,,WNW,
CXXC1,05/18/2020 17:00 PDT,73.0,51.0,7.61,308.0,,0.0,236.5,91.0,,,6.8,,,53.75,,NW,
CXXC1,05/18/2020 18:00 PDT,74.1,55.0,8.59,303.0,,0.0,177.0,87.01,,,6.3,,,56.86,,WNW,
CXXC1,05/18/2020 19:00 PDT,73.0,56.0,9.8,286.0,,0.0,160.9,84.99,,,6.5,,,56.33,,WNW,
CXXC1,05/18/2020 20:00 PDT,69.8,58.0,14.9,298.0,,0.0,259.7,81.0,,,5.9,,,54.29,,WNW,
CXXC1,05/18/2020 21:00 PDT,64.9,63.0,14.81,297.0,,0.0,54.6,77.0,,,5.7,,,51.92,,WNW,
CXXC1,05/18/2020 22:00 PDT,57.6,78.0,13.2,299.0,,0.0,0.53,73.0,,,5.2,,,50.73,,WNW,
CXXC1,05/18/2020 23:00 PDT,55.2,82.0,10.0,308.0,,0.0,0.11,71.01,,,6.0,,,49.75,,NW,
CXXC1,05/19/2020 00:00 PDT,55.2,85.0,10.69,302.0,,0.0,0.12,69.01,,,5.2,,,50.73,,WNW,
CXXC1,05/19/2020 01:00 PDT,52.5,86.0,5.91,305.0,,,0.1,66.99,8.38,,5.0,,,48.39,,NW,
CXXC1,05/19/2020 02:00 PDT,,,,,,0.0,,,,,5.0,,,,,,
CXXC1,05/19/2020 03:00 PDT,54.1,94.0,3.09,320.0,,0.0,0.1,63.0,,,5.2,,,52.39,,NW,
CXXC1,05/19/2020 04:00 PDT,52.2,97.0,2.01,3.0,,0.0,0.08,62.01,,,5.3,,,51.36,,N,
CXXC1,05/19/2020 05:00 PDT,51.1,98.0,1.5,21.0,,0.0,0.09,61.0,,,5.2,,,50.55,,NNE,
CXXC1,05/19/2020 06:00 PDT,48.6,98.0,2.3,24.0,,0.0,0.07,60.01,,,5.6,,,48.05,,NNE,
CXXC1,05/19/2020 07:00 PDT,48.7,97.0,1.9,11.0,,0.0,1.44,59.0,,,5.8,,,47.88,,N,
CXXC1,05/19/2020 08:00 PDT,45.0,96.0,1.9,55.0,,0.0,48.29,57.99,,,5.2,,,43.91,,NE,
CXXC1,05/19/2020 09:00 PDT,50.5,84.0,1.21,29.0,,0.0,190.9,60.01,,,4.8,,,45.79,,NNE,
CXXC1,05/19/2020 10:00 PDT,54.0,70.0,2.19,265.0,,0.0,372.3,64.99,,,4.9,,,44.35,,W,
