# STATION: CXXC1
# STATION NAME: COCHORA RANCH
# LATITUDE: 35.11807
# LONGITUDE: -119.59608
# ELEVATION [ft]: 2697
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_one_hour_set_1,solar_radiation_set_1,soil_temp_set_1,precip_accum_set_1,volt_set_1,soil_moisture_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d
CXXC1,11/11/2020 15:00 PST,54.7,45.0,7.7,60.0,,0.0,522.6,63.0,,,13.2,,,33.61,,ENE,
CXXC1,11/11/2020 16:00 PST,54.1,49.0,10.7,62.0,,0.0,485.3,63.0,,,13.2,,,35.2,,ENE,
CXXC1,11/11/2020 17:00 PST,51.8,52.0,12.39,68.0,,0.0,242.8,60.0,,,12.3,,,34.58,,ENE,
CXXC1,11/11/2020 18:00 PST,48.9,55.0,12.2,69.0,,0.0,27.29,56.0,,,12.9,,,33.29,,ENE,
CXXC1,11/11/2020 19:00 PST,47.8,55.0,7.5,61.0,,0.0,0.33,54.0,,,12.2,,,32.26,,ENE,
CXXC1,11/11/2020 20:00 PST,48.0,49.0,5.31,56.0,,0.0,0.1,52.0,,,11.9,,,29.57,,NE,
CXXC1,11/11/2020 21:00 PST,48.4,53.0,3.9,41.0,,0.0,0.1,51.0,,,12.1,,,31.89,,NE,
CXXC1,11/11/2020 22:00 PST,47.5,57.0,2.3,8.0,,0.0,0.06,49.0,,,12.4,,,32.87,,N,
CXXC1,11/11/2020 23:00 PST,46.0,58.0,2.2,107.0,,0.0,0.1,47.0,,,12.0,,,31.9,,ESE,
CXXC1,11/12/2020 00:00 PST,45.9,55.0,3.5,69.0,,0.0,0.07,47.0,0.48,,11.9,,,30.48,,ENE,
CXXC1,11/12/2020 01:00 PST,46.2,58.0,9.3,58.0,,0.0,0.07,46.0,,,11.7,,,32.09,,ENE,
CXXC1,11/12/2020 02:00 PST,45.5,53.0,7.7,57.0,,0.0,0.06,45.0,,,12.0,,,29.19,,ENE,
CXXC1,11/12/2020 03:00 PST,45.9,56.0,8.0,57.0,,0.0,0.06,45.0,,,11.5,,,30.93,,ENE,
CXXC1,11/12/2020 04:00 PST,45.0,60.0,6.91,54.0,,0.0,0.05,44.0,,,12.2,,,31.81,,NE,
CXXC1,11/12/2020 05:00 PST,44.8,61.0,6.5,56.0,,0.0,0.06,43.0,,,11.4,,,32.03,,NE,
CXXC1,11/12/2020 06:00 PST,43.3,62.0,2.0,57.0,,0.0,0.09,42.0,,,11.9,,,31.02,,ENE,
CXXC1,11/12/2020 07:00 PST,43.2,63.0,2.7,52.0,,0.0,0.05,41.0,,,12.3,,,31.32,,NE,
CXXC1,11/12/2020 08:00 PST,43.2,50.0,3.3,59.0,,0.0,5.96,40.0,,,11.9,,,25.63,,ENE,
CXXC1,11/12/2020 09:00 PST,45.9,49.0,0.6,52.0,,0.0,143.2,41.0,,,11.7,,,27.63,,NE,
CXXC1,11/12/2020 10:00 PST,50.7,54.0,2.09,179.0,,0.0,340.5,46.0,,,11.7,,,34.51,,S,
CXXC1,11/12/2020 11:00 PST,53.4,44.0,3.9,166.0,,0.0,504.1,52.0,,,12.3,,,31.86,,SSE,
CXXC1,11/12/2020 12:00 PST,56.7,29.0,4.2,183.0,,0.0,618.1,58.0,,,11.9,,,24.61,,S,
CXXC1,11/12/2020 13:00 PST,59.9,15.0,3.2,245.0,,0.0,673.8,64.0,,,13.4,,,12.04,,WSW,
CXXC1,11/12/2020 14:00 PST,61.3,25.0,4.8,38.0,,0.0,657.9,68.0,,,12.8,,,25.03,,NE,
CXXC1,11/12/2020 15:00 PST,60.4,35.0,8.5,68.0,,0.0,570.3,67.0,,,12.8,,,32.46,,ENE,
CXXC1,11/12/2020 16:00 PST,58.1,43.0,10.4,60.0,,0.0,432.4,66.0,,,13.4,,,35.56,,ENE,
CXXC1,11/12/2020 17:00 PST,55.9,44.0,12.0,67.0,,0.0,252.7,63.0,,,12.5,,,34.14,,ENE,
CXXC1,11/12/2020 18:00 PST,53.8,50.0,10.3,53.0,,0.0,62.04,60.0,,,13.0,,,35.44,,NE,
CXXC1,11/12/2020 19:00 PST,51.4,40.0,7.5,68.0,,0.0,0.4,57.0,,,11.9,,,27.69,,ENE,
CXXC1,11/12/2020 20:00 PST,51.4,46.0,3.2,63.0,,0.0,0.1,54.0,,,11.5,,,31.14,,ENE,
CXXC1,11/12/2020 21:00 PST,50.2,43.0,2.09,64.0,,0.0,0.1,52.0,,,11.8,,,28.38,,ENE,
CXXC1,11/12/2020 22:00 PST,48.9,35.0,1.0,93.0,,0.0,0.11,50.0,,,11.5,,,22.24,,E,
CXXC1,11/12/2020 23:00 PST,47.1,38.0,1.6,42.0,,0.0,0.11,48.0,,,11.5,,,22.59,,NE,
CXXC1,11/13/2020 00:00 PST,47.8,34.0,5.4,51.0,,0.0,0.09,47.0,0.48,,11.4,,,20.57,,NE,
CXXC1,11/13/2020 01:00 PST,47.3,25.0,6.8,46.0,,0.0,0.08,46.0,,,11.2,,,13.03,,NE,
CXXC1,11/13/2020 02:00 PST,47.5,25.0,3.6,46.0,,0.0,0.07,45.0,,,11.0,,,13.21,,NE,
CXXC1,11/13/2020 03:00 PST,46.2,51.0,1.9,63.0,,0.0,0.07,44.0,,,11.4,,,28.89,,ENE,
CXXC1,11/13/2020 04:00 PST,46.2,56.0,1.8,82.0,,0.0,0.07,43.0,,,11.2,,,31.21,,E,
CXXC1,11/13/2020 05:00 PST,44.6,57.0,4.2,47.0,,0.0,0.07,42.0,,,10.6,,,30.15,,NE,
CXXC1,11/13/2020 06:00 PST,44.1,65.0,5.6,48.0,,0.0,0.07,42.0,,,10.7,,,32.96,,NE,
CXXC1,11/13/2020 07:00 PST,42.1,64.0,3.8,59.0,,0.0,0.08,41.0,,,10.1,,,30.67,,ENE,
CXXC1,11/13/2020 08:00 PST,44.42,51.0,5.5,53.0,,0.0,6.89,41.0,,,11.1,,,27.24,,NE,
CXXC1,11/13/2020 09:00 PST,46.8,35.0,3.8,55.0,,0.0,134.7,42.0,,,10.7,,,20.37,,NE,
CXXC1,11/13/2020 10:00 PST,54.7,30.0,0.7,193.0,,0.0,327.2,47.0,,,10.8,,,23.68,,SSW,
CXXC1,11/13/2020 11:00 PST,57.2,22.0,1.9,198.0,,0.0,489.2,53.0,,,11.5,,,18.53,,SSW,
CXXC1,11/13/2020 12:00 PST,58.5,25.0,3.8,245.0,,0.0,603.2,60.0,,,11.9,,,22.63,,WSW,
CXXC1,11/13/2020 13:00 PST,60.4,25.0,4.0,234.0,,0.0,657.0,65.0,,,12.1,,,24.26,,SW,
CXXC1,11/13/2020 14:00 PST,61.7,26.0,4.1,274.0,,0.0,644.2,69.0,,,12.8,,,26.32,,W,
CXXC1,11/13/2020 15:00 PST,62.8,23.0,6.2,312.0,,0.0,570.4,70.0,,,13.0,,,24.31,,NW,
CXXC1,11/13/2020 16:00 PST,63.0,32.0,7.2,6.0,,0.0,430.3,69.0,,,12.4,,,32.53,,N,
CXXC1,11/13/2020 17:00 PST,60.8,34.0,7.1,38.0,,0.0,247.1,66.0,,,12.5,,,32.1,,NE,
CXXC1,11/13/2020 18:00 PST,59.2,41.0,5.0,14.0,,0.0,61.52,63.0,,,12.8,,,35.36,,NNE,
CXXC1,11/13/2020 19:00 PST,56.3,44.0,2.5,305.0,,0.0,0.38,60.0,,,12.1,,,34.5,,NW,
CXXC1,11/13/2020 20:00 PST,54.0,45.0,4.4,301.0,,0.0,0.13,57.0,,,11.8,,,32.97,,WNW,
CXXC1,11/13/2020 21:00 PST,52.9,51.0,2.9,333.0,,0.0,0.12,55.0,,,11.9,,,35.11,,NNW,
CXXC1,11/13/2020 22:00 PST,51.6,57.0,2.8,3.0,,0.0,0.11,54.0,,,11.9,,,36.72,,N,
CXXC1,11/13/2020 23:00 PST,50.7,66.0,2.3,359.0,,0.0,0.11,52.0,,,12.1,,,39.64,,N,
CXXC1,11/14/2020 00:00 PST,48.4,66.0,2.4,2.0,,0.0,0.09,51.0,0.48,,11.6,,,37.45,,N,
CXXC1,11/14/2020 01:00 PST,48.4,70.0,1.7,23.0,,0.0,0.08,50.0,,,11.8,,,38.97,,NNE,
CXXC1,11/14/2020 02:00 PST,46.6,70.0,3.2,42.0,,0.0,0.11,49.0,,,11.3,,,37.24,,NE,
CXXC1,11/14/2020 03:00 PST,48.2,71.0,1.8,44.0,,0.0,0.09,48.0,,,10.7,,,39.14,,NE,
CXXC1,11/14/2020 04:00 PST,45.5,68.0,0.6,98.0,,0.0,0.1,47.0,,,10.7,,,35.44,,E,
CXXC1,11/14/2020 05:00 PST,47.8,54.0,2.5,30.0,,0.0,0.07,46.0,,,11.2,,,31.8,,NNE,
CXXC1,11/14/2020 06:00 PST,49.5,60.0,1.3,19.0,,0.0,0.05,47.0,,,11.2,,,36.06,,NNE,
CXXC1,11/14/2020 07:00 PST,47.8,68.0,0.81,84.0,,0.0,0.07,47.0,,,11.2,,,37.64,,E,
CXXC1,11/14/2020 08:00 PST,48.2,82.0,3.0,71.0,,0.0,3.32,48.0,,,11.0,,,42.9,,ENE,
CXXC1,11/14/2020 09:00 PST,47.1,92.0,2.4,70.0,,0.0,26.99,49.0,,,11.4,,,44.87,,ENE,
CXXC1,11/14/2020 10:00 PST,46.6,93.0,2.3,76.0,,0.0,79.44,50.0,,,10.8,,,44.66,,ENE,
CXXC1,11/14/2020 11:00 PST,47.8,81.0,2.4,65.0,,0.0,270.4,53.0,,,11.9,,,42.19,,ENE,
CXXC1,11/14/2020 12:00 PST,51.6,71.0,5.0,172.0,,0.0,580.1,58.0,,,11.4,,,42.41,,S,
CXXC1,11/14/2020 13:00 PST,54.5,61.0,4.5,182.0,,0.0,652.7,64.0,,,11.7,,,41.21,,S,
CXXC1,11/14/2020 14:00 PST,58.1,58.0,5.5,73.0,,0.0,643.7,67.0,,,12.4,,,43.28,,ENE,
CXXC1,11/14/2020 15:00 PST,57.7,51.0,4.8,70.0,,0.0,567.9,68.0,,,12.7,,,39.56,,ENE,
CXXC1,11/14/2020 16:00 PST,58.3,56.0,4.6,72.0,,0.0,432.9,67.0,,,12.7,,,42.55,,ENE,
CXXC1,11/14/2020 17:00 PST,57.2,59.0,4.9,90.0,,0.0,252.9,65.0,,,12.0,,,42.89,,E,
CXXC1,11/14/2020 18:00 PST,54.9,69.0,4.4,50.0,,0.0,61.57,63.0,,,12.3,,,44.83,,NE,
CXXC1,11/14/2020 19:00 PST,51.8,76.0,1.0,68.0,,0.0,0.41,59.0,,,12.2,,,44.4,,ENE,
CXXC1,11/14/2020 20:00 PST,49.3,83.0,2.5,87.0,,0.0,0.11,57.0,,,11.1,,,44.3,,E,
CXXC1,11/14/2020 21:00 PST,49.3,87.0,3.6,79.0,,0.0,0.1,55.0,,,11.7,,,45.55,,E,
CXXC1,11/14/2020 22:00 PST,47.7,86.0,2.4,89.0,,0.0,0.13,53.0,,,11.3,,,43.67,,E,
CXXC1,11/14/2020 23:00 PST,47.7,84.0,3.8,71.0,,0.0,0.08,52.0,,,11.3,,,43.05,,ENE,
CXXC1,11/15/2020 00:00 PST,47.8,88.0,2.7,96.0,,0.0,0.08,51.0,0.48,,10.8,,,44.38,,E,
CXXC1,11/15/2020 01:00 PST,46.9,83.0,1.6,66.0,,0.0,0.1,49.0,,,11.0,,,41.95,,ENE,
CXXC1,11/15/2020 02:00 PST,48.7,82.0,7.2,68.0,,0.0,0.06,49.0,,,11.0,,,43.39,,ENE,
CXXC1,11/15/2020 03:00 PST,49.3,88.0,6.1,78.0,,0.0,0.06,48.0,,,10.9,,,45.86,,ENE,
CXXC1,11/15/2020 04:00 PST,48.7,87.0,4.8,95.0,,0.0,0.06,48.0,,,11.1,,,44.96,,E,
CXXC1,11/15/2020 05:00 PST,48.9,87.0,6.91,66.0,,0.0,0.06,48.0,,,11.3,,,45.16,,ENE,
CXXC1,11/15/2020 06:00 PST,48.4,93.0,1.7,178.0,,0.0,0.1,47.0,,,10.9,,,46.45,,S,
CXXC1,11/15/2020 07:00 PST,45.1,85.0,2.0,119.0,,0.0,0.1,46.0,,,10.2,,,40.81,,ESE,
CXXC1,11/15/2020 08:00 PST,46.9,39.0,1.6,41.0,,0.0,4.68,45.0,,,10.8,,,23.03,,NE,
CXXC1,11/15/2020 09:00 PST,54.1,63.0,6.2,54.0,,0.0,131.3,46.0,,,11.1,,,41.67,,NE,
CXXC1,11/15/2020 10:00 PST,52.9,74.0,4.8,108.0,,0.0,323.4,50.0,,,10.6,,,44.76,,ESE,
CXXC1,11/15/2020 11:00 PST,53.2,67.0,7.89,82.0,,0.0,488.6,55.0,,,11.0,,,42.42,,E,
CXXC1,11/15/2020 12:00 PST,56.5,63.0,5.5,79.0,,0.0,601.1,60.0,,,11.5,,,43.95,,E,
CXXC1,11/15/2020 13:00 PST,59.9,47.0,4.8,129.0,,0.0,655.8,65.0,,,11.9,,,39.48,,SE,
CXXC1,11/15/2020 14:00 PST,62.4,57.0,6.5,48.0,,0.0,645.6,69.0,,,12.1,,,46.86,,NE,
CXXC1,11/15/2020 15:00 PST,60.8,49.0,4.1,78.0,,0.0,569.1,70.0,,,11.8,,,41.39,,ENE,
CXXC1,11/15/2020 16:00 PST,62.6,43.0,4.9,77.0,,0.0,433.0,69.0,,,12.3,,,39.66,,ENE,
CXXC1,11/15/2020 17:00 PST,59.2,66.0,7.1,82.0,,0.0,255.0,67.0,,,12.0,,,47.76,,E,
CXXC1,11/15/2020 18:00 PST,55.8,73.0,5.6,67.0,,0.0,64.65,63.0,,,11.7,,,47.2,,ENE,
CXXC1,11/15/2020 19:00 PST,52.5,36.0,4.0,60.0,,0.0,0.43,60.0,,,11.5,,,26.12,,ENE,
CXXC1,11/15/2020 20:00 PST,54.9,30.0,4.8,59.0,,0.0,0.11,57.0,,,12.1,,,23.85,,ENE,
CXXC1,11/15/2020 21:00 PST,55.8,30.0,6.4,52.0,,0.0,0.09,56.0,,,10.7,,,24.64,,NE,
CXXC1,11/15/2020 22:00 PST,56.3,31.0,7.59,53.0,,0.0,0.1,55.0,,,10.4,,,25.87,,NE,
CXXC1,11/15/2020 23:00 PST,55.8,42.0,5.9,55.0,,0.0,0.11,53.0,,,11.2,,,32.88,,NE,
CXXC1,11/16/2020 00:00 PST,55.4,43.0,3.9,63.0,,0.0,0.08,52.0,0.48,,10.9,,,33.11,,ENE,
CXXC1,11/16/2020 01:00 PST,54.5,52.0,5.2,70.0,,0.0,0.09,51.0,,,10.6,,,37.09,,ENE,
CXXC1,11/16/2020 02:00 PST,55.2,48.0,7.5,57.0,,0.0,0.1,51.0,,,10.3,,,35.7,,ENE,
CXXC1,11/16/2020 03:00 PST,54.3,56.0,9.3,62.0,,0.0,0.08,51.0,,,11.1,,,38.8,,ENE,
CXXC1,11/16/2020 04:00 PST,52.9,63.0,10.7,64.0,,0.0,0.1,50.0,,,10.7,,,40.53,,ENE,
CXXC1,11/16/2020 05:00 PST,51.8,76.0,9.19,59.0,,0.0,0.12,50.0,,,10.4,,,44.4,,ENE,
CXXC1,11/16/2020 06:00 PST,51.1,75.0,5.1,68.0,,0.0,0.12,49.0,,,10.8,,,43.37,,ENE,
CXXC1,11/16/2020 07:00 PST,49.3,75.0,4.2,90.0,,0.0,0.14,48.0,,,10.6,,,41.63,,E,
CXXC1,11/16/2020 08:00 PST,49.3,71.0,2.3,97.0,,0.0,4.69,47.0,,,10.0,,,40.2,,E,
CXXC1,11/16/2020 09:00 PST,53.6,42.0,6.91,59.0,,0.0,129.6,48.0,,,10.1,,,30.88,,ENE,
CXXC1,11/16/2020 10:00 PST,58.5,40.0,9.9,65.0,,0.0,329.6,52.0,,,11.4,,,34.1,,ENE,
CXXC1,11/16/2020 11:00 PST,63.1,38.0,5.6,123.0,,0.0,493.8,57.0,,,11.0,,,36.95,,ESE,
CXXC1,11/16/2020 12:00 PST,67.3,44.0,5.31,186.0,,0.0,608.2,63.0,,,11.6,,,44.54,,S,
CXXC1,11/16/2020 13:00 PST,67.8,44.0,6.2,190.0,,0.0,657.9,69.0,,,12.3,,,44.99,,S,
CXXC1,11/16/2020 14:00 PST,69.8,31.0,4.9,178.0,,0.0,647.3,72.0,,,11.8,,,37.71,,S,
CXXC1,11/16/2020 15:00 PST,73.0,32.0,4.6,178.0,,0.0,567.8,73.0,,,12.0,,,41.34,,S,
CXXC1,11/16/2020 16:00 PST,73.8,29.0,5.0,172.0,,0.0,430.3,73.0,,,11.9,,,39.51,,S,
CXXC1,11/16/2020 17:00 PST,74.3,30.0,3.4,188.0,,0.0,250.9,71.0,,,12.2,,,40.81,,S,
CXXC1,11/16/2020 18:00 PST,71.6,30.0,1.6,73.0,,0.0,61.36,68.0,,,11.6,,,38.45,,ENE,
CXXC1,11/16/2020 19:00 PST,67.3,32.0,6.1,49.0,,0.0,0.36,65.0,,,11.2,,,36.32,,NE,
CXXC1,11/16/2020 20:00 PST,65.1,27.0,5.8,52.0,,0.0,0.1,63.0,,,10.9,,,30.17,,NE,
CXXC1,11/16/2020 21:00 PST,71.24,15.0,4.3,87.0,,0.0,0.08,61.0,,,11.6,,,21.22,,E,
CXXC1,11/16/2020 22:00 PST,70.9,13.0,3.5,148.0,,0.0,0.05,59.0,,,11.0,,,17.64,,SSE,
CXXC1,11/16/2020 23:00 PST,69.8,14.0,3.6,119.0,,0.0,0.08,58.0,,,10.9,,,18.46,,ESE,
CXXC1,11/17/2020 00:00 PST,66.7,14.0,1.0,174.0,,0.0,0.07,56.0,0.48,,10.9,,,15.97,,S,
CXXC1,11/17/2020 01:00 PST,68.0,10.0,6.5,166.0,,0.0,0.05,56.0,,,10.6,,,9.48,,SSE,
CXXC1,11/17/2020 02:00 PST,70.3,9.0,10.0,151.0,,0.0,0.06,56.0,,,10.6,,,8.94,,SSE,
CXXC1,11/17/2020 03:00 PST,70.0,11.0,8.1,160.0,,0.0,0.06,56.0,,,10.6,,,13.14,,SSE,
CXXC1,11/17/2020 04:00 PST,67.1,11.0,3.2,185.0,,0.0,0.07,56.0,,,10.8,,,10.87,,S,
CXXC1,11/17/2020 05:00 PST,66.7,12.0,2.0,162.0,,0.0,0.09,55.0,,,11.0,,,12.49,,SSE,
CXXC1,11/17/2020 06:00 PST,66.6,10.0,4.2,198.0,,0.0,0.1,54.0,,,10.8,,,8.39,,SSW,
CXXC1,11/17/2020 07:00 PST,66.7,11.0,9.49,197.0,,0.0,0.07,54.0,,,11.3,,,10.56,,SSW,
CXXC1,11/17/2020 08:00 PST,65.3,14.0,11.2,193.0,,0.0,4.27,54.0,,,10.7,,,14.84,,SSW,
CXXC1,11/17/2020 09:00 PST,65.7,16.0,11.3,191.0,,0.0,124.6,55.0,,,10.2,,,18.22,,S,
CXXC1,11/17/2020 10:00 PST,68.9,18.0,13.8,186.0,,0.0,319.4,58.0,,,11.2,,,23.6,,S,
CXXC1,11/17/2020 11:00 PST,71.2,18.0,10.0,193.0,,0.0,353.3,62.0,,,10.7,,,25.5,,SSW,
CXXC1,11/17/2020 12:00 PST,73.6,14.0,8.19,205.0,,0.0,367.7,65.0,,,11.0,,,21.51,,SSW,
CXXC1,11/17/2020 13:00 PST,76.5,11.0,10.6,216.0,,0.0,630.8,70.0,,,11.2,,,18.23,,SW,
CXXC1,11/17/2020 14:00 PST,76.3,12.0,12.8,226.0,,0.0,438.7,72.0,,,11.5,,,20.08,,SW,
CXXC1,11/17/2020 15:00 PST,76.6,12.0,12.2,225.0,,0.0,477.7,73.0,,,11.5,,,20.32,,SW,
CXXC1,11/17/2020 16:00 PST,74.8,12.0,12.1,226.0,,0.0,198.1,71.0,,,11.7,,,18.9,,SW,
CXXC1,11/17/2020 17:00 PST,73.0,13.0,12.0,226.0,,0.0,119.8,70.0,,,11.6,,,19.31,,SW,
CXXC1,11/17/2020 18:00 PST,67.1,22.0,4.1,216.0,,0.0,30.57,67.0,,,11.4,,,26.89,,SW,
CXXC1,11/17/2020 19:00 PST,66.9,22.0,5.0,158.0,,0.0,0.34,64.0,,,10.9,,,26.72,,SSE,
CXXC1,11/17/2020 20:00 PST,66.0,19.0,4.3,90.0,,0.0,0.08,63.0,,,10.7,,,22.47,,E,
CXXC1,11/17/2020 21:00 PST,65.3,17.0,4.3,105.0,,0.0,0.1,61.0,,,10.7,,,19.29,,ESE,
CXXC1,11/17/2020 22:00 PST,63.7,22.0,2.6,121.0,,,0.07,59.0,,,10.4,,,24.02,,ESE,
CXXC1,11/17/2020 23:00 PST,,,,,,0.0,,,,,10.9,,,,,,
CXXC1,11/18/2020 00:00 PST,58.3,30.0,2.5,51.0,,0.0,0.08,56.0,0.48,,10.7,,,26.83,,NE,
CXXC1,11/18/2020 01:00 PST,55.8,36.0,3.6,55.0,,0.0,0.12,55.0,,,10.5,,,29.06,,NE,
CXXC1,11/18/2020 02:00 PST,52.7,47.0,1.9,49.0,,0.0,0.12,54.0,,,9.9,,,32.87,,NE,
CXXC1,11/18/2020 03:00 PST,53.8,38.0,1.3,46.0,,0.0,0.08,53.0,,,9.8,,,28.6,,NE,
CXXC1,11/18/2020 04:00 PST,55.6,35.0,1.2,74.0,,0.0,0.1,51.0,,,10.4,,,28.19,,ENE,
CXXC1,11/18/2020 05:00 PST,54.0,41.0,3.1,48.0,,0.0,0.07,51.0,,,9.9,,,30.65,,NE,
CXXC1,11/18/2020 06:00 PST,50.5,49.0,2.5,48.0,,0.0,0.08,50.0,,,10.1,,,31.88,,NE,
CXXC1,11/18/2020 07:00 PST,50.9,44.0,5.0,50.0,,0.0,0.07,49.0,,,9.7,,,29.58,,NE,
CXXC1,11/18/2020 08:00 PST,51.4,45.0,3.5,20.0,,0.0,6.23,49.0,,,10.0,,,30.59,,NNE,
CXXC1,11/18/2020 09:00 PST,50.9,54.0,3.1,358.0,,0.0,60.53,51.0,,,9.6,,,34.69,,N,
CXXC1,11/18/2020 10:00 PST,54.9,42.0,4.2,134.0,,0.0,163.5,53.0,,,9.9,,,32.06,,SE,
CXXC1,11/18/2020 11:00 PST,58.6,48.0,2.9,204.0,,0.0,409.0,59.0,,,10.9,,,38.83,,SSW,
CXXC1,11/18/2020 12:00 PST,58.3,72.0,5.9,300.0,,0.0,291.3,62.0,,,10.2,,,49.24,,WNW,
CXXC1,11/18/2020 13:00 PST,59.4,71.0,5.6,280.0,,0.0,459.6,67.0,,,10.6,,,49.92,,W,
CXXC1,11/18/2020 14:00 PST,59.0,65.0,5.99,326.0,,0.0,239.8,66.0,,,11.5,,,47.16,,NW,
CXXC1,11/18/2020 15:00 PST,59.4,58.0,5.7,319.0,,0.0,287.4,66.0,,,10.9,,,44.51,,NW,
CXXC1,11/18/2020 16:00 PST,61.52,54.0,7.1,302.0,,0.0,355.7,66.0,,,10.6,,,44.61,,WNW,
CXXC1,11/18/2020 17:00 PST,61.0,50.0,5.99,312.0,,0.0,292.0,66.0,,,10.6,,,42.1,,NW,
CXXC1,11/18/2020 18:00 PST,58.5,62.0,7.2,54.0,,0.0,55.98,64.0,,,10.3,,,45.42,,NE,
CXXC1,11/18/2020 19:00 PST,55.0,67.0,6.1,60.0,,0.0,0.32,61.0,,,10.2,,,44.15,,ENE,
CXXC1,11/18/2020 20:00 PST,53.2,71.0,3.9,51.0,,0.0,0.11,59.0,,,10.0,,,43.95,,NE,
CXXC1,11/18/2020 21:00 PST,51.8,73.0,4.4,45.0,,0.0,0.07,57.0,,,10.3,,,43.34,,NE,
CXXC1,11/18/2020 22:00 PST,51.8,77.0,3.69,51.0,,0.0,0.06,56.0,,,9.7,,,44.75,,NE,
CXXC1,11/18/2020 23:00 PST,50.7,75.0,0.7,56.0,,0.0,0.05,55.0,,,10.1,,,42.98,,NE,
CXXC1,11/19/2020 00:00 PST,51.4,78.0,0.7,148.0,,0.0,0.03,55.0,0.48,,10.1,,,44.7,,SSE,
CXXC1,11/19/2020 01:00 PST,50.7,90.0,0.19,82.0,,0.0,0.04,54.0,,,9.5,,,47.84,,E,
CXXC1,11/19/2020 02:00 PST,50.9,92.0,0.9,352.0,,0.0,0.04,54.0,,,9.7,,,48.63,,N,
CXXC1,11/19/2020 03:00 PST,50.7,93.0,2.7,44.0,,0.0,0.04,54.0,,,9.3,,,48.73,,NE,
CXXC1,11/19/2020 04:00 PST,51.8,100.0,5.9,22.0,,0.0,0.04,54.0,,,10.2,,,51.8,,NNE,
CXXC1,11/19/2020 05:00 PST,50.0,100.0,5.0,22.0,,0.0,0.04,54.0,,,10.0,,,50.0,,NNE,
CXXC1,11/19/2020 06:00 PST,49.3,100.0,5.8,23.0,,0.0,0.06,54.0,,,9.4,,,49.3,,NNE,
CXXC1,11/19/2020 07:00 PST,47.5,100.0,6.91,23.0,,0.0,0.05,54.0,,,9.4,,,47.5,,NNE,
CXXC1,11/19/2020 08:00 PST,46.8,100.0,4.6,43.0,,0.0,0.99,53.0,,,9.7,,,46.8,,NE,
CXXC1,11/19/2020 09:00 PST,46.8,100.0,3.3,45.0,,0.0,10.62,53.0,,,9.4,,,46.8,,NE,
CXXC1,11/19/2020 10:00 PST,46.6,100.0,5.0,50.0,,0.0,30.53,54.0,,,9.4,,,46.6,,NE,
CXXC1,11/19/2020 11:00 PST,48.02,88.0,6.91,37.0,,0.0,170.0,55.0,,,9.5,,,44.6,,NE,
CXXC1,11/19/2020 12:00 PST,47.8,84.0,5.5,42.0,,0.0,171.5,56.0,,,9.3,,,43.15,,NE,
CXXC1,11/19/2020 13:00 PST,49.1,79.0,6.4,42.0,,0.0,277.9,58.0,,,10.0,,,42.8,,NE,
CXXC1,11/19/2020 14:00 PST,52.3,72.0,5.9,54.0,,0.0,649.1,63.0,,,9.7,,,43.45,,NE,
CXXC1,11/19/2020 15:00 PST,52.7,68.0,5.9,50.0,,0.0,446.5,64.0,,,9.8,,,42.34,,NE,
CXXC1,11/19/2020 16:00 PST,53.2,68.0,5.7,58.0,,0.0,412.3,64.0,,,10.4,,,42.81,,ENE,
CXXC1,11/19/2020 17:00 PST,52.9,72.0,4.7,67.0,,0.0,239.9,63.0,,,10.0,,,44.03,,ENE,
CXXC1,11/19/2020 18:00 PST,51.3,77.0,2.6,79.0,,0.0,51.79,60.0,,,10.1,,,44.26,,E,
CXXC1,11/19/2020 19:00 PST,48.0,84.0,2.09,82.0,,0.0,0.21,57.0,,,9.3,,,43.34,,E,
CXXC1,11/19/2020 20:00 PST,46.6,86.0,2.4,65.0,,0.0,0.07,55.0,,,9.7,,,42.59,,ENE,
CXXC1,11/19/2020 21:00 PST,46.4,87.0,2.9,62.0,,0.0,0.06,54.0,,,9.5,,,42.7,,ENE,
CXXC1,11/19/2020 22:00 PST,46.9,85.0,2.6,55.0,,0.0,0.08,53.0,,,9.9,,,42.58,,NE,
CXXC1,11/19/2020 23:00 PST,47.5,85.0,1.7,70.0,,0.0,0.06,52.0,,,9.8,,,43.17,,ENE,
CXXC1,11/20/2020 00:00 PST,47.8,86.0,2.3,58.0,,0.0,0.04,51.0,0.48,,9.8,,,43.77,,ENE,
CXXC1,11/20/2020 01:00 PST,47.1,88.0,3.4,50.0,,0.0,0.07,51.0,,,9.0,,,43.69,,NE,
CXXC1,11/20/2020 02:00 PST,46.6,87.0,5.0,34.0,,0.0,0.06,50.0,,,8.8,,,42.89,,NE,
CXXC1,11/20/2020 03:00 PST,45.9,94.0,4.0,33.0,,0.0,0.05,50.0,,,8.4,,,44.25,,NNE,
CXXC1,11/20/2020 04:00 PST,45.5,90.0,4.7,29.0,,0.0,0.09,50.0,,,8.8,,,42.7,,NNE,
