# STATION: CXXC1
# STATION NAME: COCHORA RANCH
# LATITUDE: 35.11807
# LONGITUDE: -119.59608
# ELEVATION [ft]: 2697
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_one_hour_set_1,solar_radiation_set_1,soil_temp_set_1,precip_accum_set_1,volt_set_1,soil_moisture_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d
CXXC1,05/01/2018 03:00 PDT,45.5,77.0,3.49,322.0,7.49,0.0,0.1,63.0,,12.9,4.6,45.9,45.0,38.63,,NW,
CXXC1,05/01/2018 04:00 PDT,41.72,80.0,3.09,297.0,5.5,0.0,0.1,62.01,,12.9,4.8,45.5,41.7,35.93,,WNW,
CXXC1,05/01/2018 05:00 PDT,39.92,83.0,0.89,356.0,2.59,0.0,0.1,60.01,,12.9,5.0,41.7,39.9,35.11,,N,
CXXC1,05/01/2018 06:00 PDT,39.92,82.0,0.2,38.0,1.61,0.0,0.1,59.0,,12.8,4.8,39.9,39.4,34.81,,NE,
CXXC1,05/01/2018 07:00 PDT,39.2,85.0,0.69,9.0,2.71,0.0,0.2,57.99,,12.8,5.2,40.3,38.8,35.02,,N,
CXXC1,05/01/2018 08:00 PDT,40.64,84.0,2.19,310.0,6.69,0.0,16.9,57.99,,12.9,5.5,41.0,39.2,36.13,,NW,
CXXC1,05/01/2018 09:00 PDT,41.72,84.0,2.1,280.0,4.41,0.0,79.6,59.0,,14.2,5.0,41.7,40.6,37.19,,W,
CXXC1,05/01/2018 10:00 PDT,48.02,76.0,2.1,275.0,5.5,0.0,288.7,62.01,,14.1,4.4,48.0,41.7,40.74,,W,
CXXC1,05/01/2018 11:00 PDT,51.26,69.0,3.09,277.0,5.91,0.0,453.2,66.99,,14.0,5.2,51.3,48.0,41.34,,W,
CXXC1,05/01/2018 12:00 PDT,59.54,61.0,4.41,282.0,9.6,0.0,710.7,75.0,,14.0,5.7,60.6,51.3,45.98,,WNW,
CXXC1,05/01/2018 13:00 PDT,61.52,65.0,3.8,330.0,9.89,0.0,443.8,75.99,,14.0,5.9,63.3,59.5,49.56,,NNW,
CXXC1,05/01/2018 14:00 PDT,63.68,58.0,4.9,55.0,9.89,0.0,485.0,78.01,,14.0,5.9,74.8,61.5,48.53,,NE,
CXXC1,05/01/2018 15:00 PDT,62.6,57.0,6.6,41.0,15.21,0.0,399.7,78.01,,14.0,5.6,68.2,62.2,47.05,,NE,
CXXC1,05/01/2018 16:00 PDT,63.32,65.0,5.91,42.0,11.3,0.0,374.6,77.0,,14.0,5.9,64.9,61.9,51.27,,NE,
CXXC1,05/01/2018 17:00 PDT,61.88,60.0,5.91,63.0,13.0,0.0,293.3,75.99,,14.0,6.2,63.3,60.6,47.75,,ENE,
CXXC1,05/01/2018 18:00 PDT,59.72,65.0,6.11,299.0,12.3,0.08,222.0,75.0,,14.0,5.7,61.9,59.7,47.84,,WNW,
CXXC1,05/01/2018 19:00 PDT,52.88,84.0,6.4,305.0,13.4,0.0,61.6,71.01,,14.1,5.8,59.7,51.8,48.13,,NW,
CXXC1,05/01/2018 20:00 PDT,54.14,83.0,4.81,295.0,8.5,0.0,140.5,68.0,,14.1,6.1,54.3,52.2,49.04,,WNW,
CXXC1,05/01/2018 21:00 PDT,52.16,82.0,6.2,310.0,11.7,0.0,21.4,64.99,,13.4,5.4,54.1,52.2,46.78,,NW,
CXXC1,05/01/2018 22:00 PDT,51.08,84.0,5.39,318.0,9.71,0.0,0.1,63.0,,13.3,5.4,52.2,51.1,46.36,,NW,
CXXC1,05/01/2018 23:00 PDT,51.44,82.0,3.8,324.0,7.81,0.0,0.1,60.01,,13.2,5.2,51.4,51.1,46.07,,NW,
CXXC1,05/02/2018 00:00 PDT,50.2,96.0,2.59,258.0,6.51,0.0,0.09,59.0,,13.1,5.3,51.6,47.5,49.09,,WSW,
CXXC1,05/02/2018 01:00 PDT,47.66,98.0,0.49,199.0,2.91,0.0,0.1,57.99,4.34,13.1,4.6,47.7,47.3,47.12,,SSW,
CXXC1,05/02/2018 02:00 PDT,48.02,93.0,3.4,304.0,6.2,0.0,0.1,57.99,,13.0,4.6,48.2,47.7,46.07,,NW,
CXXC1,05/02/2018 03:00 PDT,47.12,96.0,3.31,305.0,6.51,0.0,0.1,57.0,,12.9,4.6,48.0,47.1,46.02,,NW,
CXXC1,05/02/2018 04:00 PDT,47.3,94.0,3.0,321.0,7.29,0.0,0.1,55.99,,12.9,4.6,47.3,47.1,45.64,,NW,
CXXC1,05/02/2018 05:00 PDT,45.86,99.0,1.9,253.0,4.41,0.0,0.1,55.0,,12.9,4.3,47.3,45.9,45.59,,WSW,
CXXC1,05/02/2018 06:00 PDT,45.68,100.0,3.31,295.0,6.6,0.0,0.1,55.0,,12.9,4.8,46.0,45.7,45.68,,WNW,
CXXC1,05/02/2018 07:00 PDT,45.5,100.0,3.89,312.0,7.09,0.0,0.2,54.0,,12.8,4.5,45.7,45.5,45.5,,NW,
CXXC1,05/02/2018 08:00 PDT,45.5,98.0,3.89,311.0,8.01,0.0,17.0,54.0,,12.9,5.2,45.5,45.5,44.96,,NW,
CXXC1,05/02/2018 09:00 PDT,46.4,99.0,2.91,297.0,6.29,0.0,80.9,55.0,,14.1,5.3,46.4,45.3,46.13,,WNW,
CXXC1,05/02/2018 10:00 PDT,47.84,95.0,3.0,287.0,7.49,0.0,195.7,57.0,,14.1,4.7,47.8,46.2,46.46,,WNW,
CXXC1,05/02/2018 11:00 PDT,53.96,84.0,3.09,286.0,6.91,0.0,487.7,63.0,,14.0,5.3,54.0,47.8,49.19,,WNW,
CXXC1,05/02/2018 12:00 PDT,61.52,79.0,4.29,287.0,9.6,0.0,805.0,71.01,,14.0,6.0,61.5,54.0,54.9,,WNW,
CXXC1,05/02/2018 13:00 PDT,69.44,65.0,4.0,260.0,8.01,0.0,940.0,79.0,,13.9,6.3,69.4,59.5,57.1,,W,
CXXC1,05/02/2018 14:00 PDT,76.82,61.0,3.49,143.0,9.89,0.0,746.3,82.99,,13.9,6.7,84.0,69.4,62.32,,SE,
CXXC1,05/02/2018 15:00 PDT,79.34,53.0,3.4,24.0,10.6,0.0,721.0,84.99,,13.9,7.0,83.3,76.8,60.71,,NNE,
CXXC1,05/02/2018 16:00 PDT,80.24,50.0,3.6,259.0,10.2,0.0,913.0,90.0,,13.8,7.6,87.8,79.3,59.9,,W,81.02
CXXC1,05/02/2018 17:00 PDT,75.38,41.0,4.9,301.0,13.09,0.0,695.4,90.0,,13.9,7.4,82.0,75.4,50.0,,WNW,
CXXC1,05/02/2018 18:00 PDT,74.3,50.0,5.99,316.0,11.61,0.0,257.8,86.0,,13.9,7.5,77.7,74.3,54.41,,NW,
CXXC1,05/02/2018 19:00 PDT,72.68,51.0,9.4,321.0,16.51,0.0,459.4,82.99,,13.9,7.5,74.3,72.7,53.45,,NW,
CXXC1,05/02/2018 20:00 PDT,73.22,58.0,9.6,304.0,16.69,0.0,203.7,79.0,,13.9,7.2,84.2,71.6,57.51,,NW,
CXXC1,05/02/2018 21:00 PDT,75.2,71.0,7.9,318.0,14.41,0.0,34.6,75.0,,13.4,6.8,83.1,73.2,65.12,,NW,
CXXC1,05/02/2018 22:00 PDT,71.96,79.0,2.51,333.0,6.2,0.0,0.2,71.01,,13.2,7.1,75.2,69.1,65.06,,NNW,
CXXC1,05/02/2018 23:00 PDT,60.26,77.0,2.3,22.0,4.99,0.0,0.1,66.99,,13.1,6.3,72.1,60.3,52.96,,NNE,
CXXC1,05/03/2018 00:00 PDT,58.6,80.0,1.7,56.0,3.6,0.0,0.08,64.99,,13.1,6.0,60.6,56.7,52.4,,NE,
CXXC1,05/03/2018 01:00 PDT,58.3,80.0,3.49,50.0,6.11,0.0,0.07,63.0,4.34,13.0,6.5,59.2,56.8,52.1,,NE,
CXXC1,05/03/2018 02:00 PDT,58.3,79.0,2.42,35.0,4.81,0.0,0.04,61.0,,13.0,6.5,58.6,57.2,51.76,,NE,
CXXC1,05/03/2018 03:00 PDT,56.1,80.0,2.59,43.0,4.9,0.0,0.06,60.01,,12.9,5.6,57.2,55.6,49.96,,NE,
CXXC1,05/03/2018 04:00 PDT,56.1,70.0,2.19,48.0,3.89,0.0,0.05,57.99,,12.9,5.6,56.3,55.6,46.36,,NE,
CXXC1,05/03/2018 05:00 PDT,56.1,77.0,2.51,53.0,4.99,0.0,0.07,57.0,,12.9,6.1,59.9,54.5,48.92,,NE,
CXXC1,05/03/2018 06:00 PDT,58.8,76.0,3.09,52.0,5.5,0.0,0.07,55.99,,12.8,6.2,59.9,57.7,51.19,,NE,
CXXC1,05/03/2018 07:00 PDT,57.7,79.0,3.8,49.0,6.11,0.0,0.32,55.0,,12.8,5.5,58.3,56.8,51.17,,NE,
CXXC1,05/03/2018 08:00 PDT,57.7,75.0,2.42,49.0,3.8,0.0,19.46,55.0,,13.0,5.8,58.5,56.5,49.76,,NE,
CXXC1,05/03/2018 09:00 PDT,62.1,69.0,1.01,187.0,4.61,0.0,212.5,57.0,,14.0,6.2,69.6,56.5,51.73,,S,
CXXC1,05/03/2018 10:00 PDT,70.2,62.0,2.3,239.0,5.3,0.0,428.2,63.0,,13.9,6.0,71.6,69.3,56.51,,WSW,
CXXC1,05/03/2018 11:00 PDT,74.7,56.0,3.6,77.0,8.41,0.0,634.6,70.0,,13.9,6.5,78.1,70.2,57.92,,ENE,
CXXC1,05/03/2018 12:00 PDT,86.7,52.0,4.09,58.0,9.8,0.0,808.0,78.01,,13.9,7.5,97.0,76.5,67.01,,ENE,89.58
CXXC1,05/03/2018 13:00 PDT,92.48,58.0,5.3,66.0,10.8,0.0,934.0,84.99,,13.9,7.3,92.5,76.6,75.63,,ENE,104.56
CXXC1,05/03/2018 14:00 PDT,88.0,49.0,5.91,59.0,11.61,0.0,998.0,91.0,,13.9,8.0,92.5,84.9,66.5,,ENE,90.69
CXXC1,05/03/2018 15:00 PDT,80.6,38.0,5.79,48.0,12.5,0.0,1002.0,96.01,,13.9,8.1,84.9,73.4,52.65,,NE,80.18
CXXC1,05/03/2018 16:00 PDT,73.4,37.0,6.2,57.0,12.39,0.0,948.0,98.01,,13.8,8.6,74.1,73.0,45.48,,ENE,
CXXC1,05/03/2018 17:00 PDT,73.8,33.0,6.69,46.0,12.71,0.0,829.0,99.0,,13.8,8.3,74.5,73.2,42.84,,NE,
CXXC1,05/03/2018 18:00 PDT,74.7,33.0,7.0,46.0,12.3,0.0,655.8,97.0,,13.8,8.1,75.2,73.9,43.64,,NE,
CXXC1,05/03/2018 19:00 PDT,73.6,35.0,8.1,46.0,15.1,0.0,443.9,93.99,,13.8,7.9,74.1,72.9,44.2,,NE,
CXXC1,05/03/2018 20:00 PDT,72.7,36.0,8.41,36.0,14.0,0.0,218.6,88.0,,13.9,7.6,73.0,71.6,44.14,,NE,
CXXC1,05/03/2018 21:00 PDT,73.9,52.0,7.29,38.0,10.8,0.0,32.79,82.99,,13.3,7.5,86.9,71.6,55.12,,NE,
CXXC1,05/03/2018 22:00 PDT,84.2,54.0,6.6,46.0,12.01,0.0,0.12,79.0,,13.2,7.6,87.3,77.2,65.77,,NE,86.31
CXXC1,05/03/2018 23:00 PDT,79.7,59.0,5.39,56.0,8.19,0.0,0.08,75.99,,13.1,6.9,81.0,76.6,64.09,,NE,
CXXC1,05/04/2018 00:00 PDT,73.6,51.0,4.29,47.0,8.99,0.0,0.07,73.0,,13.0,6.7,76.6,70.9,54.3,,NE,
CXXC1,05/04/2018 01:00 PDT,73.0,62.0,3.0,48.0,8.7,0.0,0.07,71.01,4.34,13.0,6.3,80.6,69.1,59.17,,NE,
CXXC1,05/04/2018 02:00 PDT,76.8,58.0,3.49,53.0,5.3,0.0,0.07,69.01,,13.0,6.5,77.4,75.6,60.88,,NE,
CXXC1,05/04/2018 03:00 PDT,78.1,64.0,4.81,48.0,6.6,0.0,0.03,66.99,,12.9,6.1,84.4,75.0,64.91,,NE,
CXXC1,05/04/2018 04:00 PDT,75.0,64.0,5.79,52.0,7.4,0.0,0.06,66.0,,12.9,6.1,76.6,70.9,61.96,,NE,
CXXC1,05/04/2018 05:00 PDT,70.9,66.0,4.5,51.0,6.6,0.0,0.07,64.99,,12.9,6.3,71.2,70.5,58.92,,NE,
CXXC1,05/04/2018 06:00 PDT,72.5,79.0,2.8,56.0,5.21,0.0,0.07,63.0,,12.9,6.4,80.1,69.6,65.59,,NE,
CXXC1,05/04/2018 07:00 PDT,77.2,77.0,3.6,51.0,5.21,0.0,0.46,62.01,,12.8,6.3,80.1,74.8,69.41,,NE,
CXXC1,05/04/2018 08:00 PDT,74.1,72.0,4.99,48.0,6.69,0.0,22.95,62.01,,13.0,5.8,74.8,72.3,64.46,,NE,
CXXC1,05/04/2018 09:00 PDT,73.6,59.0,2.3,141.0,5.61,0.0,211.6,64.0,,13.9,6.3,78.4,70.9,58.34,,SE,
CXXC1,05/04/2018 10:00 PDT,75.0,55.0,2.1,215.0,4.61,0.0,391.4,69.01,,13.9,6.5,80.6,71.6,57.7,,SW,
CXXC1,05/04/2018 11:00 PDT,82.6,49.0,4.0,92.0,9.8,0.0,653.9,75.99,,13.8,6.9,84.7,80.2,61.52,,E,83.27
CXXC1,05/04/2018 12:00 PDT,80.2,40.0,6.51,71.0,11.61,0.0,785.3,82.0,,13.8,7.4,82.6,77.4,53.69,,ENE,79.8
CXXC1,05/04/2018 13:00 PDT,75.6,28.0,4.99,62.0,10.0,0.0,934.0,90.0,,13.8,7.7,77.4,73.6,40.17,,ENE,
CXXC1,05/04/2018 14:00 PDT,76.3,26.0,8.1,54.0,13.2,0.0,1026.0,96.01,,13.8,7.4,79.0,75.0,38.88,,NE,
CXXC1,05/04/2018 15:00 PDT,78.4,29.0,9.6,45.0,,0.0,1010.0,99.0,,,7.9,80.4,78.1,43.51,,NE,
CXXC1,05/04/2018 16:00 PDT,79.0,27.0,9.71,44.0,,0.0,946.0,102.0,,,8.7,80.4,78.3,42.18,,NE,
CXXC1,05/04/2018 17:00 PDT,79.5,27.0,10.49,42.0,,0.0,728.4,100.99,,,7.9,80.4,78.6,42.61,,NE,
CXXC1,05/04/2018 18:00 PDT,79.0,28.0,10.69,42.0,,0.0,628.6,98.01,,,7.5,79.2,79.0,43.12,,NE,
CXXC1,05/04/2018 19:00 PDT,76.82,30.0,9.4,43.0,,0.0,322.0,95.0,,,7.5,79.2,76.8,43.02,,NE,
CXXC1,05/04/2018 20:00 PDT,75.2,32.0,8.81,42.0,,0.0,217.7,91.0,,,7.0,76.8,75.2,43.28,,NE,
CXXC1,05/04/2018 21:00 PDT,73.04,37.0,6.11,55.0,,0.0,24.81,86.0,,,6.7,75.2,73.0,45.16,,NE,
CXXC1,05/04/2018 22:00 PDT,75.02,43.0,4.29,53.0,,0.0,0.07,82.0,,,6.9,75.0,72.1,50.96,,NE,
CXXC1,05/04/2018 23:00 PDT,71.6,53.0,4.41,53.0,,0.0,0.04,79.0,,,6.3,76.3,71.6,53.5,,NE,
CXXC1,05/05/2018 00:00 PDT,72.14,45.0,4.99,50.0,,0.0,0.05,75.99,,,6.7,72.3,71.1,49.56,,NE,
CXXC1,05/05/2018 01:00 PDT,73.22,43.0,3.69,48.0,,0.0,0.04,73.99,4.34,,6.1,73.2,71.8,49.32,,NE,
CXXC1,05/05/2018 02:00 PDT,72.0,49.0,1.3,75.0,,0.0,0.02,72.0,,,5.6,73.2,70.9,51.73,,ENE,
CXXC1,05/05/2018 03:00 PDT,70.9,55.0,0.81,57.0,,0.0,0.04,70.0,,,6.3,71.8,69.3,53.86,,ENE,
CXXC1,05/05/2018 04:00 PDT,71.1,51.0,3.49,53.0,,0.0,0.04,69.01,,,5.7,72.1,69.8,51.99,,NE,
CXXC1,05/05/2018 05:00 PDT,70.5,48.0,6.29,41.0,,0.0,0.04,68.0,,,5.5,71.2,69.6,49.79,,NE,
CXXC1,05/05/2018 06:00 PDT,70.5,52.0,3.89,24.0,,0.0,0.04,66.99,,,5.7,71.2,67.3,51.96,,NNE,
CXXC1,05/05/2018 07:00 PDT,69.6,58.0,2.91,48.0,,0.0,0.72,66.0,,,5.5,70.9,67.3,54.1,,NE,
CXXC1,05/05/2018 08:00 PDT,70.3,52.0,3.0,53.0,,0.0,41.28,64.99,,,6.1,70.5,70.0,51.77,,NE,
CXXC1,05/05/2018 09:00 PDT,77.0,57.0,2.91,77.0,,0.0,169.0,66.99,,,5.3,93.9,70.0,60.57,,ENE,
CXXC1,05/05/2018 10:00 PDT,90.1,58.0,4.61,84.0,,0.0,385.8,71.01,,,5.7,99.7,80.8,73.39,,E,98.8
CXXC1,05/05/2018 11:00 PDT,91.6,44.0,7.7,64.0,,0.0,600.6,77.0,,,6.1,99.7,82.6,66.71,,ENE,94.81
CXXC1,05/05/2018 12:00 PDT,81.9,35.0,9.8,65.0,,0.0,655.6,81.0,,,6.3,82.8,77.9,51.58,,ENE,80.85
CXXC1,05/05/2018 13:00 PDT,76.8,31.0,9.6,69.0,,0.0,763.1,86.0,,,6.6,77.9,75.6,43.85,,ENE,
CXXC1,05/05/2018 14:00 PDT,77.9,27.0,8.9,62.0,,0.0,976.0,93.99,,,7.0,79.3,76.3,41.23,,ENE,
CXXC1,05/05/2018 15:00 PDT,79.9,23.0,8.5,69.0,,0.0,852.0,97.0,,,7.2,81.5,79.3,38.83,,ENE,
CXXC1,05/05/2018 16:00 PDT,81.9,21.0,9.4,71.0,,0.0,844.0,98.01,,,7.2,83.1,81.3,38.21,,ENE,79.84
CXXC1,05/05/2018 17:00 PDT,83.3,23.0,10.4,68.0,,0.0,796.2,100.0,,,6.8,84.6,82.2,41.72,,ENE,80.92
CXXC1,05/05/2018 18:00 PDT,82.2,25.0,10.11,56.0,,0.0,608.0,98.01,,,7.1,82.6,81.9,42.94,,NE,80.27
CXXC1,05/05/2018 19:00 PDT,81.0,26.0,8.01,62.0,,0.0,293.6,95.0,,,7.3,81.9,79.7,42.92,,ENE,79.54
CXXC1,05/05/2018 20:00 PDT,79.2,32.0,7.61,69.0,,0.0,104.4,91.0,,,6.6,79.7,77.7,46.8,,ENE,
CXXC1,05/05/2018 21:00 PDT,76.8,35.0,4.29,75.0,,0.0,13.54,87.01,,,6.7,77.7,75.0,47.05,,ENE,
CXXC1,05/05/2018 22:00 PDT,74.1,41.0,2.59,207.0,,0.0,0.12,82.99,,,6.7,75.9,72.3,48.84,,SSW,
CXXC1,05/05/2018 23:00 PDT,72.5,43.0,3.89,270.0,,0.0,0.04,80.01,,,6.2,72.9,71.8,48.67,,W,
CXXC1,05/06/2018 00:00 PDT,77.4,55.0,3.8,301.0,,0.0,0.06,77.0,,,6.0,81.7,71.8,59.94,,WNW,
CXXC1,05/06/2018 01:00 PDT,73.9,62.0,1.7,335.0,,0.0,0.06,73.99,4.34,,5.5,74.8,72.7,60.02,,NNW,
CXXC1,05/06/2018 02:00 PDT,74.1,58.0,2.01,18.0,,0.0,0.06,72.0,,,5.4,74.8,72.3,58.34,,NNE,
CXXC1,05/06/2018 03:00 PDT,72.7,59.0,3.09,46.0,,0.0,0.04,70.0,,,5.7,74.5,72.3,57.49,,NE,
CXXC1,05/06/2018 04:00 PDT,75.4,57.0,7.09,60.0,,0.0,0.03,69.01,,,4.8,75.9,74.5,59.07,,ENE,
CXXC1,05/06/2018 05:00 PDT,72.9,64.0,2.01,114.0,,0.0,0.05,68.0,,,5.3,74.7,72.0,59.96,,ESE,
CXXC1,05/06/2018 06:00 PDT,72.1,56.0,1.41,338.0,,0.0,0.05,66.99,,,6.1,73.6,71.1,55.48,,NNW,
CXXC1,05/06/2018 07:00 PDT,71.1,54.0,2.42,41.0,,0.0,0.15,66.0,,,4.7,72.0,70.0,53.55,,NE,
CXXC1,05/06/2018 08:00 PDT,70.2,57.0,4.99,42.0,,0.0,14.93,66.0,,,5.7,70.5,70.0,54.19,,NE,
CXXC1,05/06/2018 09:00 PDT,70.2,62.0,5.99,55.0,,0.0,86.4,66.99,,,5.7,70.5,69.6,56.51,,NE,
CXXC1,05/06/2018 10:00 PDT,70.9,59.0,5.1,80.0,,0.0,184.4,69.01,,,5.3,71.6,70.5,55.8,,E,
CXXC1,05/06/2018 11:00 PDT,71.8,51.0,3.8,97.0,,0.0,309.3,71.01,,,5.3,72.1,71.6,52.63,,E,
CXXC1,05/06/2018 12:00 PDT,71.4,42.0,3.4,77.0,,0.0,532.2,77.0,,,5.5,75.7,69.3,47.04,,ENE,
CXXC1,05/06/2018 13:00 PDT,76.8,40.0,5.21,53.0,,0.0,660.8,82.99,,,5.9,78.1,75.7,50.62,,NE,
CXXC1,05/06/2018 14:00 PDT,81.0,39.0,7.2,49.0,,0.0,651.1,87.01,,,6.5,84.7,77.5,53.72,,NE,80.56
CXXC1,05/06/2018 15:00 PDT,79.7,38.0,7.61,48.0,,0.0,475.0,87.01,,,6.4,80.2,79.3,51.84,,NE,
CXXC1,05/06/2018 16:00 PDT,79.7,35.0,8.01,59.0,,0.0,485.1,87.01,,,6.5,82.9,78.8,49.63,,ENE,
CXXC1,05/06/2018 17:00 PDT,80.1,33.0,8.41,65.0,,0.0,540.0,88.0,,,6.0,82.9,78.3,48.41,,ENE,79.36
CXXC1,05/06/2018 18:00 PDT,79.3,29.0,9.1,57.0,,0.0,512.2,89.01,,,6.5,79.5,78.6,44.3,,ENE,
CXXC1,05/06/2018 19:00 PDT,77.7,32.0,10.2,48.0,,0.0,355.9,86.0,,,6.3,78.6,76.6,45.48,,NE,
CXXC1,05/06/2018 20:00 PDT,77.0,35.0,9.19,52.0,,0.0,213.9,82.99,,,6.2,77.7,75.6,47.23,,NE,
CXXC1,05/06/2018 21:00 PDT,75.2,41.0,6.91,53.0,,0.0,16.89,80.01,,,6.1,77.2,74.3,49.84,,NE,
CXXC1,05/06/2018 22:00 PDT,77.4,45.0,4.0,66.0,,0.0,0.11,75.99,,,5.7,78.4,76.3,54.37,,ENE,
CXXC1,05/06/2018 23:00 PDT,73.9,46.0,1.21,33.0,,0.0,0.04,73.99,,,5.4,76.5,69.3,51.76,,NNE,
CXXC1,05/07/2018 00:00 PDT,70.7,49.0,2.1,40.0,,0.0,0.05,71.01,,,5.5,72.5,69.8,50.53,,NE,
CXXC1,05/07/2018 01:00 PDT,70.7,47.0,12.01,30.0,,0.0,0.03,71.01,4.34,,5.1,71.6,69.4,49.41,,NNE,
CXXC1,05/07/2018 02:00 PDT,68.5,42.0,13.2,33.0,,0.0,0.04,69.01,,,5.5,69.4,67.5,44.41,,NNE,
CXXC1,05/07/2018 03:00 PDT,66.6,43.0,12.8,29.0,,0.0,0.06,68.0,,,5.7,67.5,66.2,43.3,,NNE,
CXXC1,05/07/2018 04:00 PDT,66.2,50.0,7.0,12.0,,0.0,0.05,66.99,,,4.8,66.6,64.6,46.91,,NNE,
CXXC1,05/07/2018 05:00 PDT,64.8,58.0,1.3,147.0,,0.0,0.06,64.99,,,4.8,65.1,64.4,49.59,,SSE,
CXXC1,05/07/2018 06:00 PDT,65.5,55.0,2.51,43.0,,0.0,0.05,64.0,,,5.2,66.7,64.6,48.81,,NE,
CXXC1,05/07/2018 07:00 PDT,65.7,51.0,4.21,41.0,,0.0,0.37,63.0,,,5.5,66.7,64.4,46.98,,NE,
CXXC1,05/07/2018 08:00 PDT,64.2,51.0,3.69,69.0,,0.0,25.64,63.0,,,4.6,64.9,64.0,45.59,,ENE,
CXXC1,05/07/2018 09:00 PDT,66.4,46.0,1.79,123.0,,0.0,233.9,64.99,,,4.8,68.7,64.9,44.89,,ESE,
CXXC1,05/07/2018 10:00 PDT,68.0,47.0,3.89,74.0,,0.0,449.6,70.0,,,5.8,69.8,67.3,46.93,,ENE,
CXXC1,05/07/2018 11:00 PDT,71.6,43.0,4.41,76.0,,0.0,658.0,77.0,,,5.9,75.9,69.6,47.85,,ENE,
CXXC1,05/07/2018 12:00 PDT,79.5,32.0,3.31,49.0,,0.0,830.0,84.99,,,6.2,83.3,75.4,47.06,,NE,
CXXC1,05/07/2018 13:00 PDT,81.5,33.0,5.21,50.0,,0.0,953.0,91.99,,,6.4,82.6,81.0,49.65,,NE,80.38
CXXC1,05/07/2018 14:00 PDT,81.3,27.0,6.4,44.0,,0.0,1018.0,98.01,,,7.0,82.8,76.8,44.16,,NE,79.8
CXXC1,05/07/2018 15:00 PDT,77.2,25.0,8.99,51.0,,0.0,1021.0,102.0,,,7.3,78.4,76.8,38.65,,NE,
CXXC1,05/07/2018 16:00 PDT,77.2,26.0,8.19,43.0,,0.0,966.0,104.0,,,7.1,78.4,75.6,39.65,,NE,
CXXC1,05/07/2018 17:00 PDT,77.0,26.0,7.2,54.0,,0.0,850.0,105.01,,,7.4,78.3,76.5,39.48,,NE,
CXXC1,05/07/2018 18:00 PDT,77.5,25.0,7.09,51.0,,0.0,675.5,102.0,,,7.3,78.4,77.2,38.91,,NE,
CXXC1,05/07/2018 19:00 PDT,77.4,27.0,6.91,46.0,,0.0,465.9,99.0,,,7.1,77.9,76.1,40.79,,NE,
CXXC1,05/07/2018 20:00 PDT,75.9,29.0,6.6,49.0,,0.0,242.6,93.99,,,6.6,76.1,74.7,41.34,,NE,
CXXC1,05/07/2018 21:00 PDT,75.4,37.0,5.5,53.0,,0.0,41.91,89.01,,,5.6,77.9,74.3,47.27,,NE,
CXXC1,05/07/2018 22:00 PDT,78.4,39.0,4.21,56.0,,0.0,0.2,82.99,,,5.9,81.7,76.3,51.38,,NE,
CXXC1,05/07/2018 23:00 PDT,75.4,40.0,4.09,68.0,,0.0,0.08,80.01,,,5.6,76.8,71.6,49.36,,ENE,
CXXC1,05/08/2018 00:00 PDT,73.2,41.0,5.7,47.0,,0.0,0.07,77.0,,,5.1,77.0,70.5,48.03,,NE,
CXXC1,05/08/2018 01:00 PDT,70.5,40.0,6.6,47.0,,0.0,0.07,75.0,4.34,,5.3,71.1,70.0,44.93,,NE,
CXXC1,05/08/2018 02:00 PDT,70.2,40.0,6.2,50.0,,0.0,0.07,73.0,,,5.5,70.7,69.1,44.66,,NE,
CXXC1,05/08/2018 03:00 PDT,72.5,44.0,5.3,35.0,,0.0,0.04,71.01,,,5.7,73.8,69.1,49.28,,NE,
CXXC1,05/08/2018 04:00 PDT,72.9,46.0,5.5,38.0,,0.0,0.03,70.0,,,5.5,73.6,71.6,50.85,,NE,
CXXC1,05/08/2018 05:00 PDT,70.3,47.0,6.11,36.0,,0.0,0.05,69.01,,,4.6,71.6,69.1,49.04,,NE,
CXXC1,05/08/2018 06:00 PDT,70.2,54.0,6.8,45.0,,0.0,0.04,69.01,,,4.9,71.6,69.1,52.71,,NE,
CXXC1,05/08/2018 07:00 PDT,71.1,55.0,6.69,46.0,,0.0,0.59,66.99,,,4.2,72.7,70.0,54.05,,NE,
CXXC1,05/08/2018 08:00 PDT,70.0,52.0,6.91,47.0,,0.0,35.66,66.99,,,4.8,72.7,68.5,51.49,,NE,
CXXC1,05/08/2018 09:00 PDT,74.1,48.0,5.7,57.0,,0.0,245.4,69.01,,,5.0,75.9,70.9,53.11,,ENE,
CXXC1,05/08/2018 10:00 PDT,76.5,43.0,5.21,69.0,,0.0,444.4,73.99,,,5.1,79.0,73.8,52.31,,ENE,
CXXC1,05/08/2018 11:00 PDT,79.2,39.0,5.21,63.0,,0.0,658.9,80.01,,,5.6,80.1,77.9,52.1,,ENE,
CXXC1,05/08/2018 12:00 PDT,81.5,36.0,4.81,48.0,,0.0,810.0,88.0,,,6.0,83.5,78.4,51.99,,NE,80.65
